"","actin","cd3","cd4","cd45","cd45ro","collageni","cytokeratin","fibulin2","lyve1","podoplanin","cd38","cd138","area","X_coord","Y_coord","InferredCellType"
"220",26799,8019,1424,1054,7550,1874,5322,3639,3522,461,848,8837,4807,427.412939463283,269.468067401706,"Mixed"
"221",1870,7345,2550,1409,2947,763,9069,3409,1841,13426,713,8838,2460,24.0817073170732,255.526829268293,"Lymphatic vessel"
"222",3239,6290,1773,398,5750,776,17823,3878,1628,15218,789,13056,2834,3974.61785462244,262.628087508821,"Mixed"
"223",2122,7891,1324,574,9029,1860,7498,7130,2494,42381,716,10661,2977,8084.50587840108,251.486731609002,"Mixed"
"224",2339,7897,699,340,3940,871,6851,5976,2337,8283,677,9975,1598,8727.7478097622,262.752190237797,"Other"
"225",3768,8973,832,368,8992,1761,7458,4376,2426,7029,668,11704,3587,2623.67354335099,267.964315584054,"Extracellular matrix"
"226",10603,12763,8035,1174,9617,1992,6169,20260,2439,514,801,9662,4415,2382.66500566251,266.738844847112,"Mixed"
"227",2673,8449,726,352,9271,934,7836,6944,2355,10548,638,12903,3730,2581.31394101877,278.657372654155,"Other"
"228",1833,6525,1742,871,9748,173,7249,1672,1757,16909,608,13980,3324,5209.76474127557,259.066185318893,"Lymphatic vessel"
"229",2277,8051,1410,450,6972,2366,7093,5444,2192,3356,905,14500,4106,372.03604481247,267.539941548953,"Mixed"
"230",2213,8294,759,442,10419,4642,6228,5712,2648,3370,663,13056,4377,1684.81379940599,268.430431802605,"Extracellular matrix"
"231",33263,8373,801,511,17192,926,5736,5765,2231,514,801,8584,4567,2726.10159842347,271.003941318152,"Mixed"
"232",8818,8414,3362,2077,7461,96,9242,2903,2184,11388,1734,18002,5814,8977.56535947712,274.172858617131,"Mixed"
"233",3755,6257,713,502,10457,455,7181,2854,2007,3601,909,9831,3397,5485.5719752723,277.649690903739,"Other"
"234",1913,6816,2178,6167,4168,659,9706,2700,1922,9482,694,12276,4823,5824.64772962886,269.305411569563,"Other"
"235",2341,9498,5819,1348,12761,1174,5924,4102,2053,520,688,8501,1132,8336.37809187279,268.909010600707,"T-cells Mixed"
"236",2013,12009,10575,2410,10411,1749,6393,9083,2184,7863,854,12330,3713,507.385402639375,276.579315917048,"Mixed"
"237",2230,8219,3460,532,10116,1466,5636,4326,1984,6293,683,10586,3284,8302.70097442144,281.761875761267,"Extracellular matrix"
"238",2373,6909,1263,1321,8162,215,8848,4890,2486,13557,916,14246,5362,7666.82375979112,288.891644908616,"Mixed"
"239",2610,9708,5466,1589,11335,1176,6529,9132,2018,7038,843,19291,3263,561.891510879559,292.639595464297,"Mixed"
"240",1901,6027,775,1138,26066,591,7870,2323,3345,21213,703,17939,2642,5177.14193792581,287.737698713096,"Mixed"
"241",5575,8644,856,318,1450,1372,7398,8414,2967,6017,966,10276,2671,8634.31973043804,271.036690378136,"Extracellular matrix"
"242",2464,8321,804,429,3566,1248,7956,5053,2439,9669,713,12836,1677,8757.71556350626,284.614192009541,"Other"
"243",2227,7158,1082,686,8073,198,7718,3077,2863,14403,838,18955,3550,8454.31746478873,283.21323943662,"Mixed"
"244",2254,7234,1592,952,10030,164,8168,3843,2717,10771,1038,15080,4074,8507.49754540992,285.488463426608,"Mixed"
"245",3222,6916,1534,346,6554,707,7641,3972,3021,9186,1532,17582,3042,81.4358974358974,286.410256410256,"Mixed"
"246",3113,5729,724,460,9008,298,6109,2246,1672,11671,601,10469,2955,4289.20101522843,284.526226734349,"Other"
"247",4679,6258,1002,378,9029,311,6494,3652,1783,10790,679,10331,2908,4742.13136176066,292.502407152682,"Other"
"248",3440,6924,2060,1232,4320,200,8735,2515,1955,11786,786,13929,2830,9044.78692579505,282.287985865724,"Other"
"249",1683,5873,1232,434,8405,332,9428,3624,2027,6841,815,12167,4355,4243.74443168772,296.718025258324,"Other"
"250",3805,7331,1868,1402,6450,419,6974,4255,4096,10454,694,12423,2219,39.4776926543488,300.017124831005,"Other"
"251",3934,8568,784,401,513,1220,7978,7783,2370,6915,789,14673,1734,8792.407727797,285.520761245675,"Mixed"
"252",2938,7727,3959,917,5178,1273,10444,4997,2349,43099,938,14734,3547,8063.33718635467,294.576543557936,"Mixed"
"253",8011,8171,755,604,11372,989,5733,8897,2032,483,803,8691,3319,2764.08134980416,304.127146730943,"Other"
"254",2952,6368,854,346,705,862,8964,3014,2271,10002,637,7585,1664,4012.90865384615,283.8203125,"Other"
"255",1737,5893,842,339,3663,289,7651,3857,1607,11569,704,12775,5027,4443.60075591804,296.338770638552,"Other"
"256",2706,6223,803,325,5933,741,6036,2149,4194,9946,675,10090,3481,4902.77075553002,292.910370583166,"Other"
"257",5501,6026,865,311,4393,272,6812,1733,1853,11512,700,12882,1918,4571.68717413973,290.423357664234,"Other"
"258",5259,6249,1042,353,8466,368,7040,2452,2512,11827,670,11675,4106,4100.97515830492,302.464929371651,"Other"
"259",3647,6410,1636,4452,15176,831,6704,2716,2014,6803,691,11801,3601,5785.4046098306,317.964176617606,"T-cells Mixed"
"260",2644,6036,1602,543,4255,953,22015,5442,1591,8938,1382,16796,4667,3844.07563745447,308.422326976645,"Epithelial cells"
"261",3082,6511,691,395,7819,968,6923,3370,1836,14947,665,18326,2447,5739.41397629751,298.42827952595,"Mixed"
"262",2092,6131,1281,381,3507,220,16224,2674,2041,15040,865,14515,3099,4794.10906744111,311.610519522427,"Mixed"
"263",2681,6402,804,873,14393,490,5409,1729,3215,12527,745,11370,3097,5942.20213109461,302.901517597675,"T-cells Mixed"
"264",6408,7577,3013,959,11790,1347,10650,4029,2637,12219,970,16719,5527,8129.23376153429,316.891261081961,"Mixed"
"265",2028,6291,2105,20889,6101,120,5602,1852,1460,7832,669,10126,2787,4345.48044492286,300.337280229638,"T-cells Mixed"
"266",2305,8548,850,442,14012,2874,6294,3298,2527,6346,854,13179,3901,1716.38528582415,315.155857472443,"Mixed"
"267",11487,10467,1553,1756,18951,1700,7091,10682,2825,966,1003,11385,3669,2054.27909512129,309.807304442627,"Mixed"
"268",5071,5987,1126,566,10171,237,9310,2770,2226,19897,960,15657,4409,3925.25674756181,315.456566114765,"Mixed"
"269",5137,6324,959,351,5480,250,6656,2947,1828,18904,801,11978,5364,4523.01025354213,315.866144668158,"Lymphatic vessel"
"270",2925,7097,1109,673,14206,330,8513,3050,2706,5919,809,22939,4012,5439.56505483549,320.958125623131,"Mixed"
"271",2869,6034,1114,413,9241,523,9156,2384,1660,6312,907,12283,2336,4191.1716609589,309.777825342466,"Other"
"272",2316,7371,799,987,13551,84,7303,1833,2005,9616,658,14582,3132,9079.91985951469,317.529054916986,"Mixed"
"273",4973,6514,1362,4540,6224,675,10570,2951,2319,15071,728,15666,4693,5856.82122309823,320.688898359258,"Mixed"
"274",1818,6357,1214,362,8454,560,5484,2766,1749,14000,1046,12059,2602,4150.02152190623,316.464642582629,"Lymphatic vessel"
"275",2053,7763,1405,904,4233,1264,5948,3712,2093,7609,829,9316,7606,150.959900078885,333.127136471207,"Other"
"276",1960,6603,1282,382,4372,767,14517,3697,1772,15275,964,13996,4703,4032.26663831597,325.144375930257,"Mixed"
"277",4734,6032,865,635,5980,788,7350,3066,2754,10288,695,19025,3487,4953.95124749068,331.837396042443,"Mixed"
"278",2010,6935,825,539,6548,182,8203,1816,1998,10109,707,14513,4265,8413.85017584994,319.610785463072,"Mixed"
"279",2662,7053,912,488,6042,289,10032,4904,2239,12493,635,13249,3331,7998.18342839988,313.9222455719,"Other"
"280",3514,6648,1319,830,7276,978,9181,3040,3246,10553,680,11291,4291,6042.46073176416,323.253786996038,"Other"
"281",2414,7956,929,373,25486,75,8414,2328,2287,14740,662,13859,4578,9124.58300567934,333.376583660987,"Mixed"
"282",5656,6373,1058,403,12855,2888,9359,6007,2266,12223,1062,17751,5298,6875.60343525859,328.167421668554,"Mixed"
"283",1887,6492,651,326,6636,1078,6402,2977,2199,2890,639,18968,4248,5714.45762711864,337.380649717514,"Mixed"
"284",2210,9456,6523,3178,9775,5246,6434,4311,2769,2409,743,8815,4782,1832.92032622334,325.815349226265,"Mixed"
"285",3126,6223,1138,597,15687,219,9254,5233,2245,15770,763,22938,4062,5388.00320039389,330.214672575086,"Mixed"
"286",5490,6644,2234,1112,6187,605,5927,3002,2526,15622,823,11221,6678,7064.15708295897,335.403414195867,"Lymphatic vessel"
"287",10627,8527,5263,540,10433,1295,6032,12037,2483,449,831,9132,5754,2354.39972193257,337.264164059784,"Mixed"
"288",2526,6850,1816,1148,5700,246,6181,1893,2430,11558,756,9354,5783,5303.67093204219,330.358118623552,"Other"
"289",2780,6440,971,294,14172,271,6413,2566,2167,10076,661,8706,3069,6960.11371782339,319.194851743239,"T-cells Mixed"
"290",1971,6776,926,330,7209,1203,6424,3601,2123,2862,605,13504,5215,5641.92847555129,334.533077660594,"Other"
"291",2699,5851,806,291,2972,575,8022,2660,1706,14291,627,12011,2300,4720.14304347826,329.847391304348,"Lymphatic vessel"
"292",2289,7905,775,295,1699,1241,8385,2963,2200,17407,794,10804,2341,5192.39427595045,332.665100384451,"Lymphatic vessel"
"293",3761,6940,917,626,11975,835,9517,3503,2078,15022,673,11583,3761,5989.57404945493,337.457591066206,"Lymphatic vessel"
"294",12967,7425,1141,1592,19378,1939,5159,1858,3034,828,933,9792,4250,310.311294117647,329.364,"Mixed"
"295",2013,7291,1010,5125,8173,689,10749,2179,2237,14229,778,17602,2860,7708.47797202797,340.707692307692,"Mixed"
"296",3580,7746,891,486,9178,329,10086,7929,2398,12124,1265,14301,5518,8923.41083725988,338.552736498731,"Mixed"
"297",3004,6867,1128,731,22467,900,5968,6672,2095,7047,944,8998,3663,6294.04832104832,332.589953589954,"T-cells Mixed"
"298",2197,8388,884,460,8426,5829,5999,4410,2171,1996,678,8984,2813,1753.17348027017,341.072875933167,"Extracellular matrix"
"299",1574,5934,2897,972,6169,696,8434,2214,2023,14057,710,13193,7504,3747.58328891258,351.548507462687,"Lymphatic vessel"
"300",2240,6924,924,535,4287,397,7997,1715,1954,13956,774,10960,2081,7747.45843344546,326.977895242672,"Lymphatic vessel"
"301",1958,6364,830,333,7557,1611,6125,2715,2041,8522,787,29336,3514,4895.453044963,342.359988616961,"Mixed"
"302",3836,8770,1263,644,4600,3022,11891,4133,2131,9389,621,22876,4149,2524.32152325862,340.41672692215,"Mixed"
"303",3675,6327,1735,15788,9943,794,16306,3065,1721,16765,985,18190,1878,4320.12460063898,340.282215122471,"Mixed"
"304",2993,6219,1645,16018,10302,188,6411,1883,1605,13674,591,13026,1238,4354.68416801292,344.696284329564,"Mixed"
"305",2611,6248,788,365,5047,942,9189,1995,1714,20623,623,11028,2766,5234.45155459147,338.953362255965,"Lymphatic vessel"
"306",2363,8589,1191,688,5215,1117,10939,6397,2204,7956,656,15904,4637,2589.73064481346,346.900797929696,"Mixed"
"307",4257,6178,2827,423,15201,696,6865,3291,1523,4068,1998,10271,2468,4191.7329821718,356.039303079417,"T-cells Mixed"
"308",2132,5881,2182,931,7910,1472,9544,5107,2113,19516,815,15741,2849,3804.8416988417,348.393822393822,"Mixed"
"309",3918,5772,1487,746,2754,324,6671,3282,1835,8987,593,10078,1831,4383.58164937193,343.99890770071,"Other"
"310",1832,6299,945,488,9029,138,6590,2756,1749,15590,630,11078,4068,4618.61111111111,342.544247787611,"Lymphatic vessel"
"311",4092,11167,8950,3995,11475,1831,8688,6260,4686,12853,778,13595,4668,73.6263924592973,356.94323050557,"Mixed"
"312",4192,6150,961,506,6153,273,7205,3673,1749,15545,716,9603,3846,4430.13234529381,354.586063442538,"Lymphatic vessel"
"313",3652,11990,2220,17106,7775,2625,6227,19268,2668,1029,965,10261,5726,2438.75847013622,360.074222843172,"Mixed"
"314",4971,6212,1739,361,7059,1265,8948,5188,1815,5060,770,10214,1862,4119.9693877551,356.283566058002,"Other"
"315",3663,6824,2661,1324,7884,387,6855,3256,2575,8679,681,12343,4936,6970.74635332253,368.872568881686,"Other"
"316",4200,6095,1153,356,6452,521,13709,3415,1593,17737,794,12322,5435,3972.64103035879,377.500827966881,"Mixed"
"317",2893,5887,1216,477,8150,243,8105,2017,1600,5188,812,11181,1685,4225.64629080119,361.648071216617,"Other"
"318",6719,6438,1111,332,6742,651,8639,3882,2234,4864,614,12760,4602,5493.37831377662,358.86875271621,"Other"
"319",2431,7458,1036,1282,9437,210,11904,2350,2145,12147,753,13069,4485,7991.89364548495,375.990635451505,"Other"
"320",2098,7115,855,413,5419,329,11312,5845,1924,10828,973,16883,1706,8034.47889800703,348.51817116061,"Mixed"
"321",4777,7357,1197,2394,5253,1304,5258,2039,4138,517,895,8557,5113,359.709955016624,368.989634265597,"Other"
"322",2147,7548,801,684,4290,195,7924,1990,2616,6809,826,19372,4768,5139.80243288591,368.095427852349,"Mixed"
"323",4710,8608,2473,429,16169,1996,11449,7033,2547,11896,712,14101,6201,1065.4226737623,375.592968875988,"Mixed"
"324",6260,6292,815,2616,12063,687,7407,3825,1911,12810,1495,9962,2936,6164.87704359673,363.294959128065,"Other"
"325",3657,6507,771,333,8374,1344,6877,2470,2178,11247,668,13772,3060,5928.63169934641,363.487908496732,"Extracellular matrix"
"326",2674,7123,888,2866,15927,718,8433,3637,2189,10795,833,10603,2535,6124.06114398422,362.830374753452,"T-cells Mixed"
"327",2346,6334,2016,495,10101,423,14761,6009,1751,6254,1145,16261,4004,4270.30769230769,370.677072927073,"Epithelial cells"
"328",5130,6260,808,542,5119,263,8300,2701,1895,9674,635,14815,3199,5870.89090340731,373.166301969365,"Mixed"
"329",2873,7587,886,562,5994,1279,7889,3755,2350,14110,785,11306,3566,8071.26191811554,376.489624228828,"Lymphatic vessel"
"330",2548,5940,893,334,6633,705,13914,1872,1431,20819,912,13980,2644,3924.22957639939,377.252647503782,"Mixed"
"331",4042,6952,2650,386,6930,885,7208,3708,2348,15171,647,17282,5197,7134.66942466808,371.36521069848,"Mixed"
"332",3069,5839,3028,838,9146,611,5971,15724,1623,7157,594,10215,4225,3478.87976331361,376.659171597633,"Extracellular matrix"
"333",2414,6931,795,698,8181,478,7413,1644,2153,12875,705,11890,3686,7813.09224091156,368.816060770483,"Other"
"334",1692,6234,2307,484,3454,765,12302,6153,1561,5117,1117,11328,4582,4078.00938454823,383.060672195548,"Other"
"335",2645,6446,1221,8508,6939,214,7785,3211,2293,16623,628,12298,3599,5071.38983050847,370.239510975271,"Mixed"
"336",2977,9018,8013,2739,14792,401,7589,2480,1973,16713,611,10759,3994,4834.62018027041,374.615923885829,"Mixed"
"337",2081,7337,1061,543,7818,1345,6184,3812,2153,6259,659,10871,2754,7730.1339869281,384.169934640523,"Extracellular matrix"
"338",2062,8261,2808,1782,2966,45,6070,2152,1976,4427,752,8799,6436,798.495183343692,395.787756370416,"Other"
"339",2097,6996,787,314,10717,2123,6470,3137,1995,3865,707,8505,3697,8141.07763051122,380.259940492291,"Extracellular matrix"
"340",4868,7580,1415,2598,16075,254,8036,1884,2231,12365,703,25264,4877,9031.41787984417,382.33012097601,"Mixed"
"341",2198,14124,15420,757,13415,892,7233,6175,2236,9967,730,9331,3218,736.596333126165,377.271597265382,"T-cells Mixed"
"342",2377,5916,815,343,5929,425,9566,4118,2285,23497,582,13879,3236,4667.51050679852,381.975896168109,"Lymphatic vessel"
"343",3138,6287,1199,1152,13648,246,7266,2281,2086,7758,1027,16655,3933,5263.34426646326,390.141113653699,"Mixed"
"344",2415,7143,1289,534,7158,1203,9242,4314,1804,7983,650,9631,2744,6084.24635568513,383.908527696793,"Other"
"345",2855,6556,1303,8125,8030,490,5161,1938,3420,9506,715,8796,1568,13.0210459183673,383.686224489796,"T-cells Mixed"
"346",5401,10097,1129,392,12713,1419,6636,9673,4411,1730,998,11574,5372,925.82148175726,393.73417721519,"Extracellular matrix"
"347",3276,8458,1234,539,5614,1034,13134,2594,4884,13179,1100,17969,3979,2643.54737371199,394.032922844936,"Mixed"
"348",3450,7023,1205,383,5514,554,11572,4096,1867,16200,641,15048,3685,4553.04369063772,391.767435549525,"Mixed"
"349",3524,7336,842,504,4304,192,6842,2532,1878,12935,627,13765,3439,4490.22215760395,383.385286420471,"Other"
"350",4115,7274,1434,1202,26075,462,8498,2369,2253,12682,772,16449,4024,9103.58946322068,392.212475149105,"Mixed"
"351",2112,5396,2203,770,15652,830,4659,3753,1988,12304,593,9792,2951,3525.43442900712,395.884107082345,"T-cells Mixed"
"352",2113,6145,1299,349,4377,449,11974,2489,1718,19348,712,12022,3005,4602.3227953411,397.336772046589,"Lymphatic vessel"
"353",3589,5997,755,376,6638,306,6363,1949,2865,11422,676,12065,3855,4772.03942931258,399.72373540856,"Other"
"354",2479,6275,1053,581,4876,519,6251,3937,2146,5595,674,9695,1980,5547.20101010101,391.716666666667,"Other"
"355",5951,6309,1138,508,4986,243,15957,1869,2758,7915,774,20607,5503,5371.14573868799,399.592404143195,"Epithelial cells"
"356",3386,5926,745,402,2462,577,8345,1685,1738,4458,611,11972,2195,5585.65466970387,390.389066059226,"Other"
"357",2772,8496,1338,353,5622,254,16863,4285,2051,6378,784,16350,2627,2590.67643700038,409.490293110011,"Epithelial cells"
"358",1782,5901,880,638,4826,640,6037,2601,2555,7966,496,12305,1224,5515.06209150327,397.303104575163,"Other"
"359",3757,8507,3009,337,8878,202,12548,3408,2011,8103,789,16525,4283,2541.40532337147,417.201260798506,"Epithelial cells"
"360",3089,6180,1128,373,8461,348,8631,2181,2624,18309,605,16858,2403,4726.64835622139,397.42987931752,"Mixed"
"361",1943,6255,1901,675,8159,1285,7399,4078,1591,17783,690,13472,4850,3670.4775257732,409.070721649485,"Lymphatic vessel"
"362",2762,6367,958,488,7851,327,7099,2160,2238,4245,794,18555,2798,5103.96104360257,414.57934238742,"Mixed"
"363",3283,6792,6005,926,8237,335,5267,2060,1738,6495,698,8747,3059,3442.83850931677,408.304347826087,"T-cells Mixed"
"364",5567,6152,997,21243,4595,529,7448,3201,3691,16165,921,21953,4509,5027.35728542914,416.838766910623,"Mixed"
"365",1794,6837,2634,1676,5393,511,6646,2476,1996,6242,772,12524,6063,7040.8546923965,418.663697839353,"Other"
"366",4125,5977,850,385,11621,949,10483,2280,1875,11061,603,15526,4039,4376.08640752662,413.706858133201,"Mixed"
"367",2095,6765,1131,316,10640,2022,15214,4781,1843,9498,641,15107,2696,5910.98701780415,412.983679525223,"Mixed"
"368",1970,6694,1352,4460,10058,288,9950,2566,1629,5985,793,20656,3739,6139.47873763038,423.130516180797,"Mixed"
"369",6568,7977,1852,2810,7993,1869,5467,1955,2241,476,895,9292,3604,541.400943396226,410.252219755827,"Extracellular matrix"
"370",2099,6523,907,314,7421,276,5101,2065,2764,3178,643,8736,2278,4704.57857769974,426.460052677788,"Other"
"371",2266,7561,2345,378,4854,190,10295,1931,2116,15429,731,21228,5562,9276.44893923049,423.669003955412,"Mixed"
"372",13548,6511,2449,535,9191,704,6107,3672,3863,11644,754,14356,3436,4934.04249126892,425.375727590221,"Mixed"
"373",1841,6163,1677,369,6160,917,6298,2775,1698,14622,921,13513,4051,4887.87484571711,430.302888175759,"Lymphatic vessel"
"374",3160,6958,4196,528,6611,1279,9115,6813,2105,9075,829,26182,4559,6059.58609344154,432.092125466111,"Mixed"
"375",2974,8746,941,4767,11249,863,8532,9756,2239,5312,682,15034,2403,1408.2380357886,413.655846858094,"Mixed"
"376",3531,7117,922,1073,10828,709,6450,2013,2180,12801,711,17813,6046,9135.02447899438,444.018855441614,"Mixed"
"377",2608,8247,2506,1984,7414,714,7274,5116,2252,6733,746,9376,2954,731.490182802979,427.41807718348,"Other"
"378",4890,7056,786,301,3648,1217,7700,2974,1991,3512,727,17726,2393,4468.82156289177,428.840785624739,"Mixed"
"379",5915,7142,1356,431,7139,350,11353,2459,2409,13015,716,13960,5485,7847.65177757521,432.308113035552,"Other"
"380",3041,7267,1241,3220,9514,91,8299,4033,2095,13829,881,12416,3129,8053.64429530201,429.695749440716,"Lymphatic vessel"
"381",10181,9164,1388,997,21089,3974,6622,32610,2648,554,1007,11159,3360,2303.63422619048,421.761904761905,"Mixed"
"382",3036,6533,892,444,8099,390,7006,4065,2865,8957,1161,11985,2983,4648.05732484076,434.012738853503,"Other"
"383",6846,6167,3040,831,12374,382,7142,3425,2377,15717,614,11794,3817,4825.24286088551,431.386429132827,"Lymphatic vessel"
"384",4138,8996,1012,1909,9718,950,7925,4334,2275,5733,965,13953,2632,1446.8670212766,426.131079027356,"Other"
"385",16957,6832,4651,575,13588,1688,4721,6557,1713,426,759,7403,2832,6009.77860169491,426.338983050847,"Mixed"
"386",2694,7280,1691,1528,11026,687,8136,2954,2336,11902,908,12305,4995,8138.82622622623,439.837437437437,"Other"
"387",2002,7042,743,285,400,887,6608,3425,1808,5586,676,9070,888,4503.5990990991,423.423423423423,"Other"
"388",2564,5740,919,323,17359,331,6895,2263,1481,7959,683,9806,1759,4275.11256395679,424.554292211484,"T-cells Mixed"
"389",7660,9203,1551,741,9421,3819,6529,23277,2593,3083,2035,10558,5616,2251.34205840456,451.310363247863,"Extracellular matrix"
"390",1943,6920,915,3005,2376,6,12593,3563,1820,14698,798,11238,3333,8010.10081008101,446.101710171017,"Mixed"
"391",2295,7193,1021,1877,9689,272,7079,3246,2339,7460,821,11351,909,8090.8096809681,430.112211221122,"Other"
