"","actin","cd3","cd4","cd45","cd45ro","collageni","cytokeratin","fibulin2","lyve1","podoplanin","cd38","cd138","InferredCellType"
"9438",0,0,0,0,1,1,0,0,0,0,0,1,"Mixed"
"9439",1,0,0,0,0,0,0,1,0,0,0,0,"Mixed"
"9440",0,0,0,0,0,0,0,0,0,0,0,1,"Mixed"
"9441",0,0,0,0,0,0,0,0,0,1,0,1,"Mixed"
"9442",0,0,0,0,0,0,0,0,0,0,0,1,"Mixed"
"9443",0,0,0,0,0,0,0,0,0,0,0,0,"Other"
"9444",0,1,1,1,1,1,0,0,0,0,0,1,"Mixed"
"9445",0,0,0,0,0,0,1,0,0,1,0,1,"Mixed"
"9446",0,0,0,0,0,0,0,0,0,0,0,0,"Other"
"9447",1,0,0,0,0,0,0,0,0,0,0,0,"Myocytes"
"9448",0,1,1,1,0,0,0,0,0,0,0,0,"T-cells CD4+ (helper)"
"9449",0,1,1,1,1,1,0,0,0,0,0,0,"Mixed"
"9450",0,0,0,0,1,0,0,0,0,0,0,1,"Mixed"
"9451",0,0,0,0,0,0,0,0,0,0,0,0,"Other"
"9452",0,0,0,0,0,0,0,0,0,0,0,1,"Mixed"
"9453",0,0,0,0,0,0,1,0,0,0,0,1,"Epithelial cells"
"9454",0,0,0,0,0,0,1,0,0,0,0,0,"Epithelial cells"
"9455",0,0,0,0,0,0,0,0,0,0,0,0,"Other"
"9456",0,0,0,0,1,0,0,1,0,0,0,0,"Mixed"
"9457",0,0,0,0,0,0,0,0,0,0,0,1,"Mixed"
"9458",0,0,0,0,0,0,0,0,0,0,0,0,"Other"
"9459",0,1,1,1,1,0,0,0,0,0,0,1,"Mixed"
"9460",1,0,0,0,0,0,0,1,0,0,0,0,"Mixed"
"9461",0,0,0,1,0,0,0,1,0,0,0,1,"Mixed"
"9462",0,0,0,0,0,1,0,0,0,0,0,0,"Extracellular matrix"
"9463",0,1,1,0,1,0,0,0,0,0,0,0,"T-cells Mixed"
"9464",0,0,0,0,0,0,0,0,0,0,1,0,"Mixed"
"9465",0,0,0,0,0,0,0,0,0,0,1,0,"Mixed"
"9466",0,1,1,1,1,0,0,0,0,0,0,1,"Mixed"
"9467",0,0,0,0,0,0,0,0,0,0,0,0,"Other"
"9468",1,0,0,0,0,0,0,0,0,0,0,0,"Myocytes"
"9469",0,0,0,0,0,0,0,0,0,0,0,0,"Other"
"9470",0,1,1,1,0,0,0,0,0,0,0,1,"Mixed"
"9471",0,0,1,0,1,1,0,0,0,0,1,0,"Mixed"
"9472",0,0,0,0,0,0,0,0,0,0,0,0,"Other"
"9473",0,0,0,0,0,0,0,0,0,0,0,0,"Other"
"9474",0,0,0,0,0,0,0,0,0,0,0,0,"Other"
"9475",0,0,0,0,0,0,0,0,1,0,0,1,"Mixed"
"9476",0,0,1,0,0,1,0,0,0,0,0,0,"Mixed"
"9477",0,0,0,1,0,0,0,0,0,0,0,0,"T-cells Mixed"
"9478",0,0,0,0,0,0,0,0,0,0,0,1,"Mixed"
"9479",0,0,0,0,0,1,0,0,0,0,0,0,"Extracellular matrix"
"9480",0,0,0,0,0,0,0,0,0,0,0,0,"Other"
"9481",0,0,1,0,0,1,0,0,0,0,1,0,"Mixed"
"9482",0,0,0,0,0,0,1,0,0,0,0,0,"Epithelial cells"
"9483",0,0,0,0,0,0,1,0,0,0,0,1,"Epithelial cells"
"9484",0,0,1,0,0,0,0,0,0,0,0,0,"T-cells Mixed"
"9485",0,0,0,0,0,1,0,0,0,0,0,0,"Extracellular matrix"
"9486",0,0,0,0,0,0,0,0,0,0,0,0,"Other"
"9487",0,0,0,0,0,0,0,0,0,0,1,0,"Mixed"
"9488",0,1,1,0,1,1,0,0,0,0,0,1,"Mixed"
"9489",1,0,0,0,0,0,0,0,0,0,0,0,"Myocytes"
"9490",0,0,0,0,0,0,1,0,0,0,0,1,"Epithelial cells"
"9491",0,0,0,0,0,0,0,0,0,0,0,0,"Other"
"9492",0,0,0,0,0,0,0,0,0,1,0,1,"Mixed"
"9493",1,0,0,0,0,0,0,0,0,0,0,0,"Myocytes"
"9494",0,0,0,0,0,0,0,0,0,0,0,0,"Other"
"9495",0,0,0,0,0,0,1,0,0,0,0,0,"Epithelial cells"
"9496",0,1,1,1,1,0,0,0,0,0,1,0,"Mixed"
"9497",0,0,0,0,0,0,0,0,0,0,1,0,"Mixed"
"9498",0,1,1,0,1,1,0,0,0,0,0,0,"Mixed"
"9499",1,0,0,0,0,0,0,1,0,0,0,0,"Mixed"
"9500",0,1,0,1,0,0,0,0,0,0,0,0,"T-cells Naive"
"9501",0,0,0,0,0,0,0,0,0,0,0,0,"Other"
"9502",0,0,0,0,0,0,1,0,0,1,0,1,"Mixed"
"9503",0,0,0,0,0,0,0,0,0,1,0,0,"Lymphatic vessel"
"9504",0,0,0,0,0,0,0,0,0,0,0,0,"Other"
"9505",0,0,0,1,0,0,0,0,0,0,0,0,"T-cells Mixed"
"9506",1,0,0,0,0,0,0,1,0,0,0,0,"Mixed"
"9507",0,0,0,0,0,0,0,0,0,0,0,0,"Other"
"9508",0,0,0,0,0,1,0,0,0,0,0,0,"Extracellular matrix"
"9509",0,0,0,0,0,0,0,1,0,0,0,0,"Extracellular matrix"
"9510",0,0,1,0,0,1,0,0,0,0,0,0,"Mixed"
"9511",0,1,0,0,1,0,1,0,0,0,0,0,"Mixed"
"9512",0,0,0,0,0,0,0,0,0,0,0,0,"Other"
"9513",0,0,0,0,0,1,0,0,0,0,0,0,"Extracellular matrix"
"9514",0,0,0,0,0,0,1,0,0,0,0,0,"Epithelial cells"
"9515",0,1,0,0,1,0,1,0,0,0,0,0,"Mixed"
"9516",0,0,0,0,0,0,0,0,0,0,0,1,"Mixed"
"9517",0,0,0,0,0,0,0,0,0,0,0,1,"Mixed"
"9518",0,0,0,0,0,1,0,0,0,0,0,0,"Extracellular matrix"
"9519",0,0,0,0,0,0,0,0,0,0,0,0,"Other"
"9520",0,0,0,0,0,0,0,0,0,0,0,0,"Other"
"9521",0,1,1,1,0,0,0,0,0,0,0,0,"T-cells CD4+ (helper)"
"9522",0,0,0,0,0,0,0,0,0,0,0,0,"Other"
"9523",0,0,0,0,0,0,0,0,0,0,0,0,"Other"
"9524",1,0,0,0,0,0,0,0,0,0,0,1,"Mixed"
"9525",0,0,0,0,0,0,0,0,0,0,1,0,"Mixed"
"9526",0,0,0,0,0,0,1,0,0,0,0,1,"Epithelial cells"
"9527",0,1,1,0,0,0,0,0,0,0,0,0,"T-cells Mixed"
"9528",0,0,0,0,0,1,0,0,0,0,0,1,"Mixed"
"9529",0,1,1,1,1,0,0,0,0,0,0,0,"T-cells Mixed"
"9530",0,0,0,0,0,1,0,0,0,0,0,0,"Extracellular matrix"
"9531",0,0,0,0,0,0,0,0,0,0,1,0,"Mixed"
"9532",0,1,1,1,1,0,0,0,0,0,0,0,"T-cells Mixed"
"9533",0,0,0,0,0,1,0,0,0,0,0,0,"Extracellular matrix"
"9534",0,0,0,0,1,0,1,0,0,0,0,1,"Mixed"
"9535",0,1,1,0,1,0,0,0,0,0,0,0,"T-cells Mixed"
"9536",0,0,0,1,1,0,0,0,0,0,0,0,"T-cells Mixed"
"9537",0,1,1,1,0,0,0,0,0,0,0,1,"Mixed"
"9538",0,0,0,0,0,0,0,0,0,1,0,0,"Lymphatic vessel"
"9539",0,0,0,0,0,1,0,0,0,0,0,0,"Extracellular matrix"
"9540",0,0,0,0,0,0,0,0,0,0,0,0,"Other"
"9541",0,0,0,0,0,1,1,0,0,0,0,1,"Mixed"
"9542",0,0,1,0,1,1,0,0,0,0,1,0,"Mixed"
"9543",0,0,0,0,0,0,1,0,0,0,0,0,"Epithelial cells"
"9544",0,1,0,0,0,0,0,0,0,0,0,0,"T-cells Mixed"
"9545",0,1,0,0,0,1,0,0,0,0,0,0,"Mixed"
"9546",1,0,0,0,0,0,0,0,0,0,0,0,"Myocytes"
"9547",0,1,1,1,0,0,0,0,0,0,0,0,"T-cells CD4+ (helper)"
"9548",0,0,0,0,0,0,0,0,0,0,0,1,"Mixed"
"9549",1,0,0,0,0,0,0,1,0,0,0,0,"Mixed"
"9550",1,0,0,0,0,1,0,1,0,0,0,0,"Mixed"
"9551",0,0,0,0,0,0,1,0,0,0,0,0,"Epithelial cells"
"9552",0,0,1,0,1,1,0,0,0,0,1,0,"Mixed"
"9553",0,1,0,0,0,0,1,0,0,0,0,0,"Mixed"
"9554",0,0,0,0,0,0,0,1,0,0,0,1,"Mixed"
"9555",0,0,0,0,0,0,0,0,0,0,0,0,"Other"
"9556",0,0,0,0,0,0,0,0,0,0,1,0,"Mixed"
"9557",0,0,0,0,0,0,0,0,0,0,0,0,"Other"
"9558",0,0,0,0,0,0,0,0,0,0,0,1,"Mixed"
"9559",0,0,0,0,0,0,0,0,0,0,0,1,"Mixed"
"9560",1,0,0,0,0,0,0,1,0,0,0,0,"Mixed"
"9561",0,0,0,0,0,0,0,0,0,0,0,0,"Other"
"9562",1,0,0,0,0,1,0,1,0,0,0,0,"Mixed"
"9563",0,0,0,0,0,0,0,0,0,0,1,0,"Mixed"
"9564",0,0,0,0,0,1,0,0,0,0,1,0,"Mixed"
"9565",0,0,0,0,0,0,0,0,0,0,0,1,"Mixed"
"9566",0,0,0,0,0,0,0,0,0,0,0,0,"Other"
"9567",0,1,1,0,1,0,0,0,0,0,0,0,"T-cells Mixed"
"9568",0,0,0,0,0,1,0,0,0,0,0,0,"Extracellular matrix"
"9569",0,0,0,0,0,0,1,0,0,0,0,0,"Epithelial cells"
"9570",0,0,0,0,0,0,0,0,0,0,0,1,"Mixed"
"9571",0,0,0,0,0,0,0,0,0,1,0,0,"Lymphatic vessel"
"9572",0,0,0,0,1,1,0,0,0,0,1,0,"Mixed"
"9573",0,1,1,1,0,0,0,0,0,0,0,0,"T-cells CD4+ (helper)"
"9574",0,0,0,0,0,0,0,0,0,1,0,1,"Mixed"
"9575",0,0,0,0,1,1,0,0,0,0,0,0,"Mixed"
"9576",0,0,0,0,0,0,0,0,0,0,0,0,"Other"
"9577",0,0,0,0,0,1,0,0,0,0,0,0,"Extracellular matrix"
"9578",0,0,0,1,0,0,0,0,0,0,0,0,"T-cells Mixed"
"9579",0,1,1,1,1,1,0,0,0,0,0,1,"Mixed"
"9580",0,0,0,0,0,1,0,0,0,0,0,1,"Mixed"
"9581",0,1,1,1,1,1,0,0,0,0,1,0,"Mixed"
"9582",0,0,0,0,0,1,0,0,0,0,0,0,"Extracellular matrix"
"9583",0,0,0,0,1,0,0,0,0,0,0,0,"T-cells Mixed"
"9584",0,0,0,0,0,0,0,0,0,0,0,0,"Other"
"9585",1,0,0,0,0,0,0,1,0,0,0,0,"Mixed"
"9586",0,0,0,0,0,0,1,0,0,0,0,0,"Epithelial cells"
"9587",0,0,0,0,0,0,1,0,0,1,0,1,"Mixed"
"9588",0,0,0,1,0,0,0,0,0,0,0,0,"T-cells Mixed"
"9589",0,0,0,0,0,0,0,0,0,0,0,1,"Mixed"
"9590",0,0,0,0,1,0,0,0,0,0,0,1,"Mixed"
"9591",0,0,1,0,0,1,0,0,0,0,0,0,"Mixed"
"9592",0,0,0,0,0,0,0,0,0,0,0,0,"Other"
"9593",0,0,0,0,0,1,0,0,0,0,0,0,"Extracellular matrix"
"9594",0,0,0,0,0,0,1,0,0,0,0,0,"Epithelial cells"
"9595",0,1,1,0,1,0,0,0,0,0,0,0,"T-cells Mixed"
"9596",0,0,1,1,0,1,0,0,0,0,0,0,"Mixed"
"9597",1,0,0,0,0,0,0,1,0,0,0,0,"Mixed"
"9598",1,0,0,0,0,0,0,1,0,0,0,0,"Mixed"
"9599",0,0,0,0,0,1,0,0,0,0,0,1,"Mixed"
"9600",0,0,0,0,0,1,0,0,0,0,0,0,"Extracellular matrix"
"9601",0,0,0,0,0,0,0,0,0,0,0,0,"Other"
"9602",1,0,0,0,0,1,0,1,0,0,0,0,"Mixed"
"9603",0,0,0,1,0,0,0,0,0,0,0,1,"Mixed"
"9604",0,0,0,0,0,0,0,0,0,0,0,1,"Mixed"
"9605",0,0,0,0,0,0,0,0,0,0,0,0,"Other"
"9606",0,0,0,0,0,0,0,0,0,0,0,1,"Mixed"
"9607",0,0,0,0,1,0,0,0,0,0,0,1,"Mixed"
"9608",0,0,0,0,0,0,0,0,0,0,0,0,"Other"
"9609",0,0,0,0,0,0,0,0,0,0,1,0,"Mixed"
"9610",0,0,0,0,0,0,0,0,0,0,0,1,"Mixed"
"9611",0,0,0,1,1,1,0,0,0,0,1,0,"Mixed"
"9612",0,0,0,0,1,0,0,0,0,0,0,0,"T-cells Mixed"
"9613",0,0,0,0,0,0,0,0,0,0,0,0,"Other"
"9614",0,0,0,0,0,0,0,0,0,0,0,0,"Other"
"9615",0,0,0,0,0,0,0,0,0,0,0,0,"Other"
"9616",0,1,1,0,1,0,0,0,0,0,0,0,"T-cells Mixed"
"9617",1,0,0,0,1,1,0,0,0,0,0,0,"Mixed"
"9618",0,1,0,1,0,0,1,0,0,0,0,0,"Mixed"
"9619",0,0,0,0,0,1,0,0,0,0,1,0,"Mixed"
"9620",0,0,0,0,0,1,0,0,0,0,0,0,"Extracellular matrix"
"9621",0,0,0,0,0,0,0,0,0,0,0,0,"Other"
"9622",0,0,0,0,0,0,0,0,0,0,0,1,"Mixed"
"9623",0,1,0,1,0,1,0,0,0,0,1,0,"Mixed"
"9624",0,0,0,0,0,0,0,0,0,0,0,0,"Other"
"9625",1,0,0,0,0,0,0,0,0,0,0,0,"Myocytes"
"9626",0,1,1,0,0,1,0,0,0,0,0,0,"Mixed"
"9627",0,1,1,0,1,1,0,1,0,0,0,0,"Mixed"
"9628",0,0,0,0,0,1,0,1,0,0,0,0,"Extracellular matrix"
"9629",0,1,0,1,0,0,1,0,0,0,0,0,"Mixed"
"9630",0,1,1,0,1,1,0,0,0,0,0,0,"Mixed"
"9631",0,0,0,0,0,0,1,0,0,0,0,0,"Epithelial cells"
"9632",0,0,0,0,0,0,0,0,0,0,0,0,"Other"
"9633",0,0,0,0,0,0,0,0,0,0,0,1,"Mixed"
"9634",0,0,0,0,0,0,0,0,0,0,0,1,"Mixed"
"9635",0,0,0,0,0,0,0,0,0,0,0,0,"Other"
"9636",0,1,0,1,0,1,0,0,0,0,1,0,"Mixed"
"9637",0,0,0,0,0,0,0,0,0,0,0,0,"Other"
"9638",0,0,0,0,0,1,0,0,0,0,0,0,"Extracellular matrix"
"9639",0,0,1,0,1,1,0,0,0,0,0,0,"Mixed"
"9640",0,0,0,0,0,1,0,0,0,0,0,0,"Extracellular matrix"
"9641",0,0,0,0,0,1,0,0,0,0,0,0,"Extracellular matrix"
"9642",0,0,1,0,0,0,1,0,0,0,0,0,"Mixed"
"9643",0,0,0,0,0,1,0,1,0,0,0,0,"Extracellular matrix"
"9644",0,0,0,0,0,1,0,1,0,0,0,0,"Extracellular matrix"
"9645",0,1,1,1,0,0,0,0,0,0,1,0,"Mixed"
"9646",0,1,1,0,1,0,0,0,0,0,0,0,"T-cells Mixed"
"9647",0,0,0,0,0,1,0,0,0,0,0,0,"Extracellular matrix"
"9648",0,0,0,1,0,0,0,0,0,0,0,1,"Mixed"
"9649",1,0,0,0,0,0,0,0,0,0,0,0,"Myocytes"
"9650",1,0,0,0,0,0,0,0,0,0,0,0,"Myocytes"
"9651",0,0,0,0,0,0,0,0,0,0,0,0,"Other"
"9652",0,1,1,0,1,1,0,0,0,0,0,0,"Mixed"
"9653",0,0,0,0,0,0,0,0,0,0,0,0,"Other"
"9654",0,0,0,1,0,0,1,0,0,0,0,1,"Mixed"
"9655",0,0,0,0,1,0,1,0,0,1,0,0,"Mixed"
"9656",0,1,0,1,0,0,1,0,0,0,0,0,"Mixed"
"9657",0,1,1,0,1,0,0,0,0,0,0,0,"T-cells Mixed"
"9658",0,0,1,0,1,1,0,1,0,0,0,0,"Mixed"
"9659",1,0,0,0,0,0,0,1,0,0,0,0,"Mixed"
"9660",0,1,1,0,0,0,0,0,0,0,1,0,"Mixed"
"9661",0,0,0,0,0,0,0,0,0,0,0,1,"Mixed"
"9662",1,0,0,0,0,1,0,0,0,0,0,0,"Mixed"
"9663",0,0,0,0,0,0,0,0,0,0,0,0,"Other"
"9664",0,0,0,0,0,1,0,0,0,0,0,1,"Mixed"
"9665",0,0,0,0,1,0,1,0,0,0,0,0,"Mixed"
"9666",0,0,0,0,0,1,0,0,0,0,0,1,"Mixed"
"9667",0,0,0,0,0,0,0,0,0,1,0,1,"Mixed"
"9668",0,1,1,0,0,1,0,0,0,0,1,0,"Mixed"
"9669",0,0,1,0,0,0,1,0,0,0,0,0,"Mixed"
"9670",0,0,0,1,0,0,0,0,0,0,0,1,"Mixed"
"9671",0,0,0,0,0,0,0,0,0,0,0,0,"Other"
"9672",0,1,1,0,0,0,0,0,0,0,0,0,"T-cells Mixed"
"9673",0,0,0,0,0,0,1,0,0,0,0,0,"Epithelial cells"
"9674",0,0,1,1,0,0,1,0,0,0,0,0,"Mixed"
"9675",1,0,0,0,0,0,0,1,0,0,0,0,"Mixed"
"9676",0,0,0,0,0,0,0,0,0,0,0,0,"Other"
"9677",0,0,0,0,0,0,0,0,0,0,0,0,"Other"
"9678",0,1,1,1,0,1,0,0,0,0,1,0,"Mixed"
"9679",0,0,0,0,0,0,1,1,0,0,0,0,"Mixed"
"9680",0,0,0,0,0,0,0,0,0,1,0,1,"Mixed"
"9681",0,0,0,1,0,0,0,0,0,0,0,0,"T-cells Mixed"
"9682",0,0,0,0,1,0,0,0,0,0,0,0,"T-cells Mixed"
"9683",0,0,0,0,1,1,0,0,0,0,0,1,"Mixed"
"9684",1,0,0,0,0,0,0,0,0,0,0,0,"Myocytes"
"9685",0,0,1,1,1,1,0,0,0,0,1,0,"Mixed"
"9686",0,0,0,0,0,1,0,0,1,1,0,0,"Mixed"
"9687",0,0,0,0,0,0,0,0,0,0,0,1,"Mixed"
"9688",0,0,0,0,0,0,0,0,0,0,0,0,"Other"
"9689",1,0,0,0,0,1,0,1,0,0,0,0,"Mixed"
"9690",0,1,1,0,0,0,0,0,0,0,0,0,"T-cells Mixed"
"9691",0,0,0,0,0,0,0,0,0,1,0,0,"Lymphatic vessel"
"9692",0,0,0,0,0,1,0,0,0,0,0,0,"Extracellular matrix"
"9693",0,0,0,0,0,0,0,0,0,0,0,1,"Mixed"
"9694",0,1,0,1,0,0,1,0,0,0,0,0,"Mixed"
"9695",0,0,0,0,0,0,1,0,0,0,0,0,"Epithelial cells"
"9696",0,0,0,0,0,0,0,0,0,0,0,1,"Mixed"
"9697",1,0,0,0,0,0,0,0,0,0,0,0,"Myocytes"
"9698",1,0,0,0,0,0,0,1,0,0,0,0,"Mixed"
"9699",0,0,0,0,0,0,0,0,0,0,0,0,"Other"
"9700",0,0,0,0,0,0,0,0,0,0,0,0,"Other"
"9701",0,0,0,0,1,0,0,0,0,0,0,1,"Mixed"
"9702",0,0,0,0,0,1,0,0,0,0,1,0,"Mixed"
"9703",0,0,0,0,0,0,0,0,0,0,0,0,"Other"
"9704",0,0,0,0,0,0,0,0,0,1,0,0,"Lymphatic vessel"
"9705",0,1,1,0,0,0,0,0,0,0,0,0,"T-cells Mixed"
"9706",0,0,0,0,0,0,0,0,0,0,0,0,"Other"
"9707",0,0,0,0,0,0,0,0,0,0,0,1,"Mixed"
"9708",0,0,0,0,0,0,0,0,0,0,0,0,"Other"
"9709",0,1,1,0,1,0,0,0,0,0,0,0,"T-cells Mixed"
"9710",0,0,0,0,0,0,1,0,0,0,0,0,"Epithelial cells"
"9711",0,0,0,0,0,0,1,0,0,0,0,0,"Epithelial cells"
"9712",0,0,0,0,0,0,0,0,0,0,0,1,"Mixed"
"9713",1,0,0,0,0,0,0,0,0,1,0,1,"Mixed"
"9714",0,0,0,0,0,0,0,0,0,0,1,0,"Mixed"
"9715",0,0,0,0,0,0,0,0,0,0,0,0,"Other"
"9716",0,1,1,0,0,0,0,0,0,0,1,0,"Mixed"
"9717",0,0,0,0,0,1,0,0,0,0,0,0,"Extracellular matrix"
"9718",0,0,0,0,0,0,0,0,0,0,0,0,"Other"
"9719",0,1,1,0,0,0,0,0,0,0,0,0,"T-cells Mixed"
"9720",0,0,0,0,0,0,0,0,0,0,0,0,"Other"
"9721",0,0,0,0,0,0,0,0,0,1,0,1,"Mixed"
"9722",0,0,0,0,1,0,0,0,0,0,0,0,"T-cells Mixed"
"9723",0,0,0,0,0,1,0,0,0,0,0,0,"Extracellular matrix"
"9724",0,0,0,0,0,0,0,0,0,0,0,0,"Other"
"9725",0,0,0,0,0,1,0,0,0,0,0,0,"Extracellular matrix"
"9726",0,1,1,0,0,1,0,0,0,0,0,0,"Mixed"
"9727",0,0,0,0,1,0,0,0,0,0,0,0,"T-cells Mixed"
"9728",0,0,0,0,0,0,0,0,0,0,0,0,"Other"
"9729",0,0,0,0,1,1,0,0,0,0,0,0,"Mixed"
"9730",0,1,1,0,0,0,0,0,0,0,0,0,"T-cells Mixed"
"9731",0,0,0,0,0,0,0,0,0,0,0,0,"Other"
"9732",0,0,0,0,0,0,0,0,0,0,0,1,"Mixed"
"9733",0,0,0,0,0,0,0,0,0,0,0,0,"Other"
"9734",0,0,0,0,0,0,0,0,0,0,0,0,"Other"
"9735",0,1,1,0,0,0,1,0,0,0,1,0,"Mixed"
"9736",0,0,0,0,0,0,0,0,0,0,1,0,"Mixed"
"9737",0,0,0,1,0,0,1,0,0,1,0,1,"Mixed"
"9738",0,0,0,0,1,0,0,0,0,0,0,1,"Mixed"
"9739",0,1,1,0,1,1,1,0,0,0,0,1,"Mixed"
"9740",0,1,1,0,0,0,0,0,0,0,0,0,"T-cells Mixed"
"9741",0,0,0,0,0,0,0,0,0,0,0,1,"Mixed"
"9742",0,0,0,0,1,0,0,0,0,0,0,1,"Mixed"
"9743",0,0,0,0,0,0,0,0,0,0,0,0,"Other"
"9744",0,0,0,0,1,1,0,1,0,0,0,0,"Mixed"
"9745",0,0,0,0,0,1,0,0,0,0,0,0,"Extracellular matrix"
"9746",0,0,0,0,0,0,0,0,0,0,0,0,"Other"
"9747",0,0,0,0,0,0,1,0,0,0,0,0,"Epithelial cells"
"9748",0,1,1,0,1,1,0,0,0,0,0,0,"Mixed"
"9749",0,0,0,0,0,0,0,0,0,0,0,1,"Mixed"
"9750",0,1,1,0,0,0,0,0,0,0,0,0,"T-cells Mixed"
"9751",0,0,0,0,0,0,1,0,0,0,0,1,"Epithelial cells"
"9752",0,0,0,0,0,0,0,0,0,0,0,0,"Other"
"9753",0,0,0,0,0,0,0,0,0,0,0,1,"Mixed"
"9754",1,0,0,0,0,0,0,0,0,0,0,0,"Myocytes"
"9755",0,1,1,0,1,1,0,0,1,1,0,0,"Mixed"
"9756",0,0,0,1,0,0,0,0,0,0,0,0,"T-cells Mixed"
"9757",0,0,0,0,0,0,0,0,0,0,0,1,"Mixed"
"9758",0,0,0,0,0,0,1,0,0,0,0,0,"Epithelial cells"
"9759",0,0,0,0,0,1,0,0,1,1,0,0,"Mixed"
"9760",0,1,1,0,1,0,0,0,0,0,0,1,"Mixed"
"9761",0,0,0,1,0,0,1,0,0,0,0,1,"Mixed"
"9762",1,0,0,0,0,0,0,0,0,0,0,0,"Myocytes"
"9763",0,0,0,0,0,0,0,0,0,0,0,0,"Other"
"9764",0,0,0,0,0,0,0,0,0,0,0,1,"Mixed"
"9765",1,0,0,0,0,0,0,0,0,0,0,0,"Myocytes"
"9766",0,0,1,0,0,1,0,0,0,0,0,0,"Mixed"
"9767",0,0,0,0,1,0,1,0,0,0,0,1,"Mixed"
"9768",0,0,0,0,0,0,0,0,0,0,0,1,"Mixed"
"9769",0,0,0,0,0,0,0,0,0,0,0,1,"Mixed"
"9770",0,0,0,0,1,1,0,0,0,0,0,1,"Mixed"
"9771",0,0,0,0,0,0,0,0,0,0,0,0,"Other"
"9772",0,0,0,0,0,0,0,0,0,0,0,1,"Mixed"
"9773",0,0,0,0,0,1,0,0,0,0,0,0,"Extracellular matrix"
"9774",0,0,0,0,0,0,0,0,0,0,0,0,"Other"
"9775",0,0,0,0,0,0,1,0,0,0,0,1,"Epithelial cells"
"9776",0,1,0,1,0,1,0,0,0,0,0,1,"Mixed"
"9777",0,1,1,0,0,0,0,0,0,0,1,0,"Mixed"
"9778",0,1,1,0,0,0,0,0,0,0,0,0,"T-cells Mixed"
"9779",0,0,0,0,0,0,0,0,0,0,0,0,"Other"
"9780",1,0,0,0,0,0,0,0,0,0,0,0,"Myocytes"
"9781",0,0,0,0,0,0,0,0,0,0,0,0,"Other"
"9782",0,0,0,0,0,0,0,0,0,0,0,0,"Other"
"9783",0,0,1,0,0,1,0,0,0,0,0,0,"Mixed"
"9784",0,0,0,0,0,1,0,0,0,0,0,0,"Extracellular matrix"
"9785",0,0,0,0,0,0,0,0,0,0,0,1,"Mixed"
"9786",1,0,0,0,0,0,0,1,0,0,0,0,"Mixed"
"9787",0,1,1,0,1,1,0,0,0,0,0,0,"Mixed"
"9788",0,0,0,0,0,1,0,0,0,0,0,0,"Extracellular matrix"
"9789",0,0,0,0,0,0,1,0,0,0,0,1,"Epithelial cells"
"9790",0,1,1,0,0,0,0,0,0,0,0,0,"T-cells Mixed"
"9791",0,0,0,0,0,0,0,0,0,0,0,0,"Other"
"9792",0,0,0,0,0,0,0,0,0,0,0,1,"Mixed"
"9793",0,0,0,0,0,0,0,0,0,0,0,0,"Other"
"9794",1,0,0,0,1,0,0,0,0,0,0,0,"Mixed"
"9795",0,1,1,0,1,1,0,1,1,1,0,0,"Mixed"
"9796",0,1,1,1,0,0,1,0,0,0,0,0,"Mixed"
"9797",0,0,0,0,0,0,0,0,0,1,0,1,"Mixed"
"9798",0,0,0,0,1,0,0,0,0,0,0,1,"Mixed"
"9799",1,1,1,0,0,1,0,0,0,0,0,0,"Mixed"
"9800",0,1,1,0,1,1,0,0,1,1,0,0,"Mixed"
"9801",0,1,1,0,1,0,0,0,0,0,0,0,"T-cells Mixed"
"9802",0,0,0,0,0,0,0,0,0,0,0,0,"Other"
"9803",0,1,1,0,0,0,1,0,0,0,1,0,"Mixed"
"9804",0,0,0,0,0,1,0,0,0,0,0,0,"Extracellular matrix"
"9805",0,0,0,1,0,0,0,0,0,0,1,0,"Mixed"
"9806",0,0,0,0,0,1,0,0,0,0,0,0,"Extracellular matrix"
"9807",0,0,0,0,0,0,0,0,0,0,0,0,"Other"
"9808",0,0,0,0,0,0,1,0,0,0,0,1,"Epithelial cells"
"9809",0,0,0,1,0,0,0,0,0,0,0,0,"T-cells Mixed"
"9810",0,0,0,0,0,0,0,0,0,1,0,1,"Mixed"
"9811",1,0,1,0,0,1,0,0,0,0,0,0,"Mixed"
"9812",0,1,1,1,0,0,0,0,0,0,0,0,"T-cells CD4+ (helper)"
"9813",0,0,0,0,0,0,0,0,0,0,0,1,"Mixed"
"9814",0,0,1,0,1,1,0,1,0,0,0,0,"Mixed"
"9815",0,0,0,1,0,0,1,0,0,0,0,1,"Mixed"
"9816",0,0,0,0,0,1,0,0,0,0,0,1,"Mixed"
"9817",0,0,1,0,0,1,0,0,0,0,0,0,"Mixed"
"9818",0,0,0,0,0,1,0,0,0,0,0,0,"Extracellular matrix"
"9819",1,0,0,0,1,1,0,0,0,0,0,0,"Mixed"
"9820",0,0,0,1,0,0,0,0,0,0,0,0,"T-cells Mixed"
"9821",0,1,1,1,0,0,1,0,0,0,0,0,"Mixed"
"9822",0,0,0,0,0,0,1,0,0,0,0,1,"Epithelial cells"
"9823",0,1,1,0,0,0,0,0,0,0,0,1,"Mixed"
"9824",1,1,1,0,0,0,0,0,0,0,0,0,"Mixed"
"9825",0,0,0,0,0,0,1,0,0,0,0,1,"Epithelial cells"
"9826",0,1,1,1,0,0,0,0,0,0,0,0,"T-cells CD4+ (helper)"
