 ,Area,Mean,Min,Max
5721,100.110,1386.808,1045,1725
5722,99.069,1478.370,1195,1857
5723,25.374,1388.411,1167,1613
5724,69.389,1325.989,964,1757
5725,54.766,1309.613,1083,1527
5726,96.468,1508.133,1110,6666
5727,16.386,1062.344,912,1321
5728,60.343,1502.740,881,4225
5729,104.098,1384.310,1055,2262
5730,117.334,1564.279,1244,3798
5731,51.904,1408.933,1204,1641
5732,50.026,1412.428,1144,1706
5733,33.119,1053.567,814,1275
5734,31.935,1393.143,1087,1728
5735,55.315,1042.984,664,1244
5736,84.619,1129.906,892,1371
5737,105.861,1430.608,1118,1800
5738,25.866,1415.116,1204,1699
5739,143.980,1261.126,952,1589
5740,100.023,1386.323,1046,1803
5741,14.508,1061.273,864,1250
5742,98.376,1284.751,1010,1626
5743,57.280,1418.838,1203,1691
5744,35.720,1245.833,1073,1446
5745,45.922,1009.412,814,1182
5746,76.498,1273.829,1041,1497
5747,129.732,1719.174,929,15246
5748,25.663,1375.260,1080,1646
5749,69.765,1405.256,972,1905
5750,69.302,1235.630,365,1776
5751,87.191,1392.415,1043,1684
5752,108.577,1544.245,1077,2465
5753,81.527,1293.061,953,1583
5754,61.499,9334.561,1465,28066
5755,111.583,1172.093,856,1510
5756,10.231,1080.624,846,1322
5757,141.668,1426.496,1107,1801
5758,111.554,1375.635,1131,1706
5759,54.621,1079.468,852,1364
5760,107.219,1357.108,1069,1655
5761,91.584,1353.909,1052,1582
5762,191.058,1239.780,836,1866
5763,132.651,1408.760,1167,2824
5764,78.117,1362.366,918,5292
5765,11.502,1083.437,892,1276
5766,119.502,1271.742,933,2088
5767,144.067,1459.018,1203,1869
5768,21.762,1073.159,834,1277
5769,51.702,1132.480,928,1374
5770,40.980,1393.429,1137,1662
5771,41.327,1293.814,1012,1628
5772,44.737,1419.125,1186,1662
5773,36.385,1201.006,934,1478
5774,117.276,1513.295,1063,2420
5775,80.949,4900.938,1298,16970
5776,23.785,1384.485,1142,1664
5777,119.097,1697.353,1186,5381
5778,62.395,1266.489,1058,1478
5779,141.466,1321.103,1048,1691
5780,57.367,1082.888,806,1474
5781,103.000,1298.896,968,2171
5782,76.383,1397.023,1146,1999
5783,29.912,1250.608,940,1543
5784,81.585,1425.739,1167,1969
5785,34.853,1399.348,1089,1649
5786,63.464,1442.036,1136,1761
5787,61.413,1442.824,1105,1912
5788,22.773,1079.539,864,1315
5789,75.313,1309.512,1075,1552
5790,58.262,1130.500,900,1367
5791,118.114,1228.912,45,1727
5792,64.967,1418.902,1140,1679
5793,70.950,1180.336,960,1409
5794,31.992,1067.332,899,1289
5795,129.328,1251.383,317,1643
5796,42.859,1473.494,1163,2158
5797,162.331,2959.549,1000,26855
5798,95.197,1258.165,942,1777
5799,89.243,1297.565,780,2137
5800,31.241,1043.972,817,1298
5801,70.487,1480.636,1192,2338
5802,74.100,1400.821,1080,1712
5803,47.194,1415.900,1096,1676
5804,79.591,1346.600,1084,1861
5805,93.463,1289.027,1052,2128
5806,97.740,1224.336,918,1704
5807,126.611,1432.056,1144,1858
5808,35.403,4598.965,1331,12144
5809,92.220,1377.478,1131,1621
