 ,Area,Mean,Min,Max
2663,162.360,441.216,33,1253
2664,77.886,274.229,41,601
2665,103.144,706.178,188,1437
2666,73.290,817.905,62,1866
2667,42.339,1089.341,416,2576
2668,63.609,412.717,123,1077
2669,57.656,293.356,74,622
2670,39.275,557.241,195,1037
2671,76.903,486.956,68,1123
2672,110.543,350.487,74,1009
2673,57.106,976.023,369,2570
2674,42.483,598.546,220,1681
2675,152.910,486.954,73,1560
2676,42.599,412.831,147,824
2677,114.357,835.185,0,5136
2678,103.693,660.959,227,1640
2679,90.891,728.318,188,1816
2680,79.591,524.897,129,1088
2681,106.872,581.283,116,8964
2682,77.625,620.520,275,3220
2683,151.696,1269.606,51,7876
2684,56.153,669.395,278,1455
2685,21.704,1013.971,593,2251
2686,41.703,666.945,366,1204
2687,134.530,346.439,58,613
2688,123.634,638.529,119,2367
2689,99.214,303.366,0,554
2690,33.640,659.211,259,1393
2691,17.976,588.876,273,1328
2692,125.744,504.873,179,1205
2693,89.648,720.504,230,3240
2694,125.195,574.277,174,1607
2695,52.858,790.749,369,1554
2696,158.661,2224.898,42,11250
2697,51.962,562.933,171,1241
2698,159.441,924.450,116,3539
2699,101.179,313.394,34,729
2700,97.711,379.942,15,1419
2701,58.696,317.312,58,687
2702,61.152,732.328,295,1754
2703,123.894,747.767,164,2570
2704,148.373,375.185,0,786
2705,94.503,421.259,46,2652
2706,150.453,609.598,60,3940
2707,96.613,819.820,251,2665
2708,59.332,681.353,185,3170
2709,46.240,1989.084,510,5723
2710,126.669,1723.513,178,7448
2711,72.626,739.276,285,1544
2712,41.529,690.984,233,1265
2713,130.108,331.117,0,1420
2714,104.271,344.239,33,799
2715,29.623,546.779,225,1061
2716,66.961,250.607,46,548
2717,53.292,666.931,269,1606
2718,15.288,594.834,317,1138
2719,111.438,397.031,106,1122
2720,142.997,350.860,44,738
2721,122.825,689.043,151,2155
2722,16.791,932.525,517,1433
2723,130.686,2881.895,166,14087
2724,61.586,1075.772,363,4522
2725,101.930,447.845,59,1264
2726,111.641,364.663,61,1140
2727,34.247,558.462,241,1285
2728,19.739,623.779,333,1076
2729,31.039,586.776,267,1302
2730,79.677,318.998,61,691
2731,118.346,375.555,0,1100
2732,178.602,326.874,54,881
2733,62.482,428.994,3,3507
2734,90.717,496.411,81,1588
2735,40.547,622.073,224,1793
2736,86.787,820.677,196,3030
2737,25.230,562.699,237,1167
2738,83.261,1433.235,351,5105
2739,98.058,414.937,49,978
2740,29.680,594.085,240,1038
2741,36.645,604.240,159,1216
2742,83.232,398.577,51,1045
2743,125.021,2699.000,348,10017
2744,60.979,722.380,361,1469
2745,160.222,456.231,56,1972
2746,28.120,537.742,292,1105
2747,122.218,351.511,0,1241
2748,128.634,354.976,29,1172
2749,75.342,532.453,62,3176
2750,137.217,2961.166,244,13195
2751,141.148,332.862,27,676
2752,42.743,601.822,260,1178
2753,114.791,604.408,158,2013
2754,53.003,542.299,93,1117
2755,40.287,2011.071,160,7708
2756,145.223,785.314,206,2366
2757,129.154,521.810,99,3091
2758,15.259,910.659,515,1387
2759,30.836,548.692,33,2434
2760,175.163,896.021,112,4673
2761,91.671,391.877,113,1114
2762,35.720,536.693,226,1241
2763,128.345,576.138,225,1254
2764,82.365,513.511,71,1666
2765,29.680,643.403,296,1156
2766,116.380,1310.923,82,8875
2767,61.586,692.977,288,1518
2768,82.770,688.432,191,1612
2769,82.047,586.490,112,3440
2770,94.705,399.835,57,903
2771,145.801,370.329,60,827
2772,61.066,556.414,124,1429
2773,68.955,611.635,208,1296
2774,26.761,564.149,281,1165
2775,174.065,580.699,87,1578
2776,61.384,886.773,224,2871
2777,96.353,699.685,218,3701
2778,124.126,608.872,229,1414
2779,90.630,875.190,118,1957
2780,99.878,337.982,0,1086
2781,22.715,532.525,237,1353
2782,69.158,613.455,160,1058
2783,66.037,571.288,159,1376
2784,29.016,526.864,281,996
2785,125.888,682.382,234,1666
2786,40.287,828.321,355,1771
2787,69.244,611.824,224,1624
2788,29.131,902.062,277,3262
2789,94.503,931.674,185,5024
2790,54.534,382.488,127,1008
2791,30.721,1170.154,374,2644
2792,108.866,738.945,275,1730
2793,35.923,872.265,291,2333
2794,117.536,624.829,174,1742
2795,134.269,568.565,150,1280
2796,83.174,408.650,61,1397
2797,116.814,562.909,138,1269
2798,46.847,659.922,255,1258
2799,24.103,558.465,265,1439
2800,122.970,1272.937,197,4363
2801,33.929,589.063,212,1065
2802,24.796,651.302,280,1328
2803,56.008,1386.746,124,5522
2804,132.275,604.187,183,1251
2805,16.704,505.865,247,1054
2806,80.140,292.913,50,649
2807,17.774,935.161,464,2529
2808,82.481,748.461,0,4279
2809,144.731,358.408,46,1288
2810,35.171,574.317,259,1131
2811,82.307,4430.730,336,17343
2812,95.283,516.319,41,1335
2813,80.053,3120.247,206,11871
2814,171.406,735.353,72,2813
2815,131.004,372.745,0,768
2816,81.354,835.615,5,6353
2817,30.981,556.888,122,1278
2818,30.316,1376.214,208,12677
2819,24.912,1436.771,315,14272
2820,49.650,609.389,0,1282
2821,79.591,668.964,118,1825
2822,44.101,743.113,214,1915
2823,17.196,542.798,135,981
2824,28.264,706.336,46,1213
2825,112.710,794.166,86,2227
2826,73.001,486.076,53,1344
2827,133.258,1794.675,221,7795
2828,76.383,643.250,121,1564
2829,199.092,314.592,0,680
2830,42.772,2815.903,390,16151
2831,121.467,344.873,0,916
2832,40.402,636.541,229,1746
2833,50.980,639.036,209,1550
2834,18.496,835.941,248,1941
2835,87.914,643.337,230,1644
2836,19.999,1178.251,507,2231
2837,82.481,621.251,193,1349
2838,36.270,627.728,287,1240
2839,85.486,589.529,170,1464
2840,54.534,1260.765,412,3278
2841,113.375,638.143,185,1613
2842,117.710,411.885,140,1055
2843,152.650,2218.088,214,7170
2844,114.011,577.993,21,2125
2845,98.867,595.198,247,1762
2846,38.408,586.991,263,1177
2847,33.611,631.824,222,1434
2848,20.721,677.728,321,1390
2849,35.981,911.676,246,3177
2850,132.246,436.523,24,1202
2851,48.465,3386.683,721,12623
2852,103.693,732.379,187,3248
2853,44.188,997.861,459,1757
2854,35.923,530.325,121,1358
2855,79.937,338.454,93,837
2856,42.830,579.974,230,1246
2857,42.252,5780.223,1579,17258
2858,60.285,1289.675,338,7236
2859,80.631,735.371,166,3538
2860,15.086,2794.580,488,17222
2861,225.333,455.387,0,1878
2862,100.890,3968.932,423,15647
2863,40.431,593.775,198,2656
2864,23.611,1708.307,599,3645
2865,63.436,787.521,295,1475
2866,39.998,758.522,187,1678
2867,136.437,607.683,53,8159
2868,84.301,565.170,159,1225
2869,33.929,1381.728,568,3442
2870,174.440,1019.145,109,4569
2871,160.800,504.847,97,2139
2872,23.120,578.435,233,1287
2873,34.853,932.380,398,1872
2874,181.550,553.936,75,1997
2875,55.257,785.099,329,1636
2876,13.699,1524.127,504,3679
2877,95.948,606.768,143,1701
2878,13.352,779.929,389,1264
2879,25.721,958.630,232,2196
2880,41.645,814.221,295,1959
2881,51.240,677.265,294,1825
2882,86.527,700.853,257,1166
2883,38.524,576.590,223,1105
2884,19.594,1885.227,479,9954
2885,83.463,491.225,151,1505
2886,29.536,588.688,254,1379
2887,80.111,690.051,228,2055
2888,86.498,1813.150,314,11597
2889,22.080,528.347,150,1299
2890,45.460,714.559,274,1313
2891,29.651,910.920,485,1534
2892,56.875,797.099,363,1638
2893,34.449,735.972,359,1353
2894,143.604,644.093,193,2016
2895,113.144,2328.134,260,5985
2896,38.148,1723.969,601,3826
2897,101.988,682.629,139,1923
2898,29.912,1071.686,365,5604
2899,29.507,573.755,111,1813
2900,30.345,706.021,196,1326
2901,71.788,780.872,197,2641
2902,80.429,978.865,269,2069
2903,40.518,632.304,0,1436
2904,75.111,596.585,220,1209
2905,41.096,725.094,287,1700
2906,101.468,945.690,184,2985
2907,43.668,641.933,313,1287
2908,192.561,340.340,76,742
2909,209.901,467.974,132,1286
2910,30.287,927.211,406,2075
2911,97.595,783.135,147,4921
2912,36.096,597.363,208,1147
2913,120.080,387.555,61,1003
2914,53.783,1228.397,321,3428
2915,33.322,904.604,321,1859
2916,100.659,703.609,138,2391
2917,44.304,869.917,198,2888
2918,37.165,696.561,282,1776
2919,71.412,795.328,231,1780
2920,67.279,873.909,276,2266
2921,76.238,580.834,195,1294
2922,29.391,1081.633,501,1778
2923,164.354,1592.591,234,8856
2924,69.158,544.994,0,1207
2925,103.838,406.184,65,1036
2926,125.946,840.509,0,8471
2927,30.923,1013.220,190,3638
2928,196.520,501.561,48,1575
2929,35.258,1036.475,525,1636
2930,89.243,445.112,23,1559
2931,76.643,544.841,124,1215
2932,28.929,865.857,396,2160
2933,33.755,697.444,244,1301
2934,93.174,573.571,0,1492
2935,104.416,625.243,101,1665
2936,44.246,554.671,165,1276
2937,61.557,464.807,105,1440
2938,97.538,601.859,262,1356
2939,142.766,463.296,0,1145
2940,61.210,657.879,273,1690
2941,20.403,1018.704,452,3641
2942,85.371,615.098,228,1406
2943,88.116,824.210,271,3194
2944,79.966,560.183,132,1731
2945,44.651,755.581,342,1984
2946,47.656,670.071,195,1350
2947,23.843,679.362,268,1508
2948,46.963,1398.996,546,3428
2949,18.583,1014.484,370,2487
2950,34.969,841.540,402,1514
2951,69.620,759.171,253,1322
2952,26.501,619.303,220,2606
2953,91.960,466.269,205,1071
2954,152.332,843.298,138,1916
2955,37.830,973.079,550,1663
2956,104.271,733.596,158,5997
2957,95.023,694.177,179,1731
2958,88.723,585.148,99,1422
2959,29.796,599.534,46,1293
2960,51.355,290.549,84,625
2961,59.679,2238.506,717,7197
2962,105.947,424.799,37,1103
2963,125.195,626.463,152,2682
2964,68.060,732.963,225,2407
2965,54.130,624.855,259,1420
2966,31.530,1040.756,155,4737
2967,104.069,598.672,130,1569
2968,52.482,765.055,241,1831
2969,95.139,960.847,89,4673
2970,60.690,526.729,116,1340
2971,135.425,373.651,0,2074
2972,129.703,2558.435,115,11910
2973,104.849,310.245,0,836
2974,171.637,653.101,142,1589
2975,31.963,939.737,227,2736
2976,48.379,757.642,284,2197
2977,29.883,483.632,225,1112
2978,25.663,634.056,161,1463
2979,88.058,1828.684,242,6008
2980,39.795,974.066,236,7282
2981,97.017,577.425,178,1344
2982,19.161,1081.152,642,1802
2983,119.010,512.930,72,2202
2984,72.944,532.830,129,1500
2985,43.668,855.445,391,1517
2986,94.214,795.317,343,1596
2987,113.115,798.549,152,1660
2988,13.121,675.595,343,1068
2989,59.881,636.944,159,1521
2990,65.430,379.292,72,978
2991,67.655,509.669,140,1144
2992,48.610,572.683,197,1640
2993,164.672,387.867,0,1208
2994,46.211,770.967,213,6376
2995,33.033,484.119,200,1036
2996,113.028,3566.109,276,17396
2997,63.031,686.537,127,1916
2998,30.779,1053.291,258,7859
2999,113.693,531.076,3,7337
3000,31.010,646.870,280,1252
3001,33.437,688.117,288,1285
3002,191.578,365.009,33,1266
3003,121.871,397.505,0,1084
3004,31.559,523.968,206,1236
3005,41.038,592.356,175,1202
3006,49.564,3195.668,821,8326
3007,36.674,665.262,234,1504
3008,94.243,834.274,101,4593
3009,104.242,544.314,112,1310
3010,102.826,644.104,0,1799
3011,17.167,856.865,426,1549
3012,21.126,911.384,492,1730
3013,76.990,716.508,229,2000
3014,149.847,462.773,117,1181
3015,84.099,615.887,179,1205
3016,69.187,1811.271,219,8672
3017,33.293,492.202,235,926
3018,83.579,768.073,238,2091
3019,87.798,628.549,104,1376
3020,114.560,3170.255,143,17380
3021,78.117,578.380,101,1419
3022,77.857,679.150,191,1433
3023,151.725,367.261,80,873
3024,21.848,735.230,430,1411
3025,62.829,559.072,31,1388
3026,76.383,1051.567,247,2875
3027,29.738,1123.212,549,1776
3028,61.326,623.056,174,1440
3029,64.447,519.453,75,1124
3030,44.853,909.954,144,3038
3031,63.985,681.610,215,1390
3032,53.436,405.122,122,830
3033,123.952,589.505,121,1563
3034,65.950,501.983,170,1165
3035,27.860,875.965,387,2062
3036,57.858,777.818,178,1421
3037,66.037,581.785,190,1228
3038,70.689,632.900,236,1333
3039,86.758,1213.316,279,2907
3040,75.949,707.224,142,2225
3041,213.629,751.277,84,1881
3042,49.766,548.940,146,1019
3043,29.362,902.318,417,1497
3044,49.824,336.418,0,1386
3045,41.674,626.988,199,2090
3046,166.175,712.521,0,7894
3047,102.884,926.370,142,12665
3048,28.149,708.829,0,1442
3049,100.948,841.992,191,3036
3050,19.739,651.034,289,1090
3051,100.196,671.724,247,1499
3052,54.245,581.880,214,1505
3053,92.942,1043.778,198,2434
3054,137.044,864.341,89,2702
3055,49.795,620.565,302,1205
3056,142.997,690.217,77,2165
3057,87.567,642.303,214,1499
3058,81.469,485.810,105,1212
3059,66.008,709.197,168,1541
3060,112.016,739.299,307,1600
3061,17.716,734.951,380,1666
3062,122.623,640.478,179,1843
3063,134.587,641.230,141,1546
3064,43.292,786.357,260,3327
3065,36.559,666.702,274,1251
3066,65.112,444.648,79,1689
3067,44.622,623.879,196,1571
3068,28.264,979.746,381,2391
3069,51.904,881.444,281,7019
3070,39.738,600.046,248,1793
3071,114.502,1800.072,160,7363
3072,29.651,597.025,300,1064
3073,62.222,654.382,223,2745
3074,67.828,398.509,83,763
3075,81.556,361.742,121,1467
3076,49.101,624.651,285,1188
3077,44.159,660.639,222,1741
3078,76.383,1786.692,103,7867
3079,124.154,780.964,220,2584
3080,34.998,536.151,205,1024
3081,55.748,451.469,154,927
3082,85.342,671.162,167,1693
3083,54.101,816.492,392,1391
3084,85.949,740.241,221,2243
3085,53.234,513.100,155,1162
3086,64.563,773.850,200,2479
3087,73.146,2227.977,201,9191
3088,63.811,678.001,208,2026
3089,73.406,496.085,136,1562
3090,75.111,564.308,187,1263
3091,42.830,1000.965,217,2541
3092,147.274,1339.548,124,4867
3093,152.794,1086.931,280,2533
3094,39.593,664.485,302,1232
3095,26.819,675.143,316,1617
3096,58.869,793.695,233,2122
3097,105.456,381.230,81,794
3098,135.021,388.522,0,1179
3099,63.291,710.662,185,1540
3100,167.158,354.849,16,1046
3101,153.979,2652.960,239,6868
3102,129.848,371.448,75,948
3103,104.849,752.815,146,1897
3104,114.126,842.893,112,5291
3105,91.758,459.249,63,1460
3106,49.708,843.745,270,1761
3107,68.840,588.576,196,1182
3108,29.883,777.655,269,2472
3109,41.038,526.935,249,1154
3110,98.173,437.202,0,1203
3111,38.495,586.767,171,1154
3112,94.214,454.336,0,1145
3113,151.754,733.707,135,2991
3114,87.249,2937.243,170,11412
3115,10.404,847.708,348,1523
3116,49.737,769.191,338,1648
3117,24.623,800.326,290,1581
3118,74.620,609.366,196,1426
3119,68.175,580.427,265,1308
3120,63.638,783.582,310,2237
3121,13.150,856.811,442,1556
3122,94.416,597.522,185,1294
3123,71.730,338.586,96,647
3124,55.604,718.218,156,2049
3125,149.297,393.266,55,1139
3126,24.392,573.962,183,1548
3127,41.211,800.334,364,1597
3128,38.206,1552.581,372,8443
3129,110.658,351.710,69,1634
3130,50.777,626.567,197,1501
3131,42.685,896.563,338,1878
3132,75.718,323.321,0,880
3133,62.337,848.770,246,3676
3134,76.267,824.402,154,1804
3135,114.646,558.262,87,1115
3136,25.085,1173.438,277,6396
3137,50.633,729.322,265,2128
3138,33.408,730.306,33,2308
3139,134.587,450.746,157,1001
3140,97.827,616.317,148,1760
3141,79.620,472.010,83,1206
3142,53.985,483.254,159,1132
3143,203.572,323.698,52,763
3144,56.615,1008.192,253,5903
3145,73.955,514.574,137,1149
3146,39.333,731.107,281,1525
3147,111.988,511.154,192,965
3148,82.307,667.061,190,1667
3149,74.042,690.979,0,6169
3150,91.382,605.907,259,1217
3151,131.726,394.607,30,1073
3152,36.096,1147.642,224,6757
3153,17.542,972.428,508,1953
3154,59.274,979.665,256,5386
3155,115.860,628.132,70,1888
3156,29.796,4167.016,418,12123
3157,77.683,504.548,91,1131
3158,58.320,559.045,238,1345
3159,147.448,341.444,0,752
3160,88.550,471.449,103,1362
3161,82.394,625.396,214,1916
3162,147.679,497.143,81,4176
3163,126.987,590.332,0,2946
3164,119.213,822.403,263,2352
3165,67.135,589.905,287,1340
3166,122.247,890.027,251,2625
3167,46.269,726.221,98,1769
3168,90.717,743.830,157,3486
3169,102.826,803.230,90,3337
3170,44.593,913.742,250,7153
3171,50.286,2168.242,230,20991
3172,36.125,4222.635,537,12502
3173,37.194,1287.685,307,5009
3174,16.849,1197.415,455,3551
3175,129.154,2893.834,643,5586
3176,88.376,1518.938,117,11721
3177,47.772,712.794,129,4138
3178,83.116,682.915,213,1842
3179,68.580,584.893,167,1907
3180,58.234,2895.009,413,14286
3181,80.689,898.076,192,6825
3182,88.723,1243.302,74,5301
3183,80.429,383.526,97,763
3184,123.634,432.983,113,1293
3185,56.095,764.334,123,1923
3186,66.672,316.651,0,664
3187,103.375,730.061,90,1732
3188,156.378,428.831,12,1712
3189,129.761,556.130,57,2178
3190,103.375,514.795,38,2384
3191,171.146,416.218,96,1005
3192,70.776,465.069,55,1279
3193,78.926,3351.429,232,8400
3194,28.062,5210.972,907,14947
3195,50.777,887.579,291,4356
3196,84.879,452.233,90,1025
3197,86.209,667.380,153,1460
3198,24.623,671.445,305,1584
3199,60.748,679.221,141,2739
3200,74.822,658.145,141,1595
3201,180.220,600.535,83,2865
3202,113.722,453.676,114,1250
3203,46.963,1925.090,133,15530
3204,89.821,412.509,30,1164
3205,103.433,568.643,0,1927
3206,68.522,749.507,145,1802
3207,82.799,374.817,96,1064
3208,28.264,413.208,88,788
3209,53.263,658.275,0,1524
3210,101.670,619.194,182,1634
3211,96.266,708.215,241,1952
3212,90.428,790.647,302,1835
3213,89.763,939.975,161,3615
3214,98.202,599.513,111,1671
3215,95.139,593.587,116,2831
3216,94.156,715.981,127,1421
3217,87.105,456.321,0,1402
3218,135.252,567.138,150,2460
3219,145.569,543.136,95,1436
3220,79.591,1750.869,82,14267
3221,113.172,667.926,152,1446
3222,23.062,2970.495,529,10607
3223,80.689,1278.856,275,10198
3224,42.859,671.746,249,3345
3225,54.448,727.972,227,1571
3226,189.151,1176.144,51,3938
3227,136.235,418.086,72,8859
3228,73.579,387.593,118,1131
3229,42.570,508.788,109,1556
3230,70.603,736.800,189,3173
3231,143.402,1637.245,135,8324
3232,104.531,338.874,89,764
3233,87.018,693.713,238,3538
3234,90.399,813.204,140,1878
3235,97.595,564.872,92,7162
3236,93.260,373.658,41,890
3237,105.283,381.383,21,1613
3238,137.911,334.817,79,902
3239,143.662,772.020,173,2046
3240,85.544,2038.308,623,6814
3241,154.788,365.151,69,778
3242,31.992,793.158,229,1617
3243,155.020,581.768,114,2723
3244,142.361,373.637,94,886
3245,54.072,745.226,223,2940
3246,51.789,2520.693,594,16367
3247,133.345,2229.644,233,5604
3248,124.877,495.744,82,1415
3249,93.925,643.936,174,1505
3250,92.364,663.769,252,1950
3251,129.906,491.116,0,2184
3252,44.390,424.571,135,920
3253,112.219,466.823,118,952
3254,48.350,881.478,237,11667
3255,66.326,1157.546,177,3001
3256,78.955,417.221,0,1217
3257,116.612,379.937,81,772
3258,60.459,302.812,66,753
3259,98.260,325.509,123,990
3260,142.968,453.770,70,2032
3261,124.328,838.859,157,2196
3262,129.963,1096.156,411,2853
3263,76.238,783.826,169,2521
3264,136.870,530.965,141,1530
3265,135.801,623.363,152,1583
3266,157.823,793.652,0,4137
3267,59.014,663.264,166,1896
3268,66.932,637.412,188,2201
3269,42.252,629.468,121,2063
3270,55.199,6099.501,1364,17819
3271,59.534,583.560,185,1339
3272,179.845,373.954,122,752
3273,150.685,773.232,93,1864
3274,100.601,844.978,184,3989
3275,135.021,437.661,0,1638
3276,51.500,755.871,340,1722
3277,66.383,1471.107,330,10510
3278,28.206,3344.138,443,10495
3279,63.522,518.753,0,1181
3280,118.172,755.004,298,1428
3281,88.492,624.133,211,2207
3282,21.675,1225.785,350,7066
3283,134.616,392.876,108,1172
3284,45.749,1203.122,223,2697
3285,44.448,1427.436,266,10885
3286,113.230,371.189,0,813
3287,39.593,7042.610,1915,22985
3288,59.187,598.452,146,1473
3289,66.672,628.279,115,2102
3290,48.697,569.705,109,1368
3291,28.062,483.906,221,1047
3292,67.886,423.151,107,1170
3293,117.074,1543.845,451,4193
3294,73.926,316.170,0,785
3295,120.686,952.681,0,6491
3296,86.035,752.501,128,1528
3297,125.542,601.516,191,2166
3298,51.702,666.226,262,2902
3299,68.175,677.538,0,1864
3300,168.487,845.598,164,2860
3301,72.770,774.330,0,2711
3302,77.683,615.356,119,1775
3303,131.437,391.066,40,1549
3304,37.368,549.917,197,1501
3305,96.497,359.729,0,925
3306,94.937,788.168,60,2805
3307,112.392,2504.342,171,19672
3308,65.372,452.093,166,993
3309,122.334,595.600,128,1199
3310,94.301,410.898,19,1091
3311,71.556,567.473,243,1136
3312,91.295,697.460,66,2189
3313,53.147,1576.164,298,3176
3314,137.506,515.864,130,2738
3315,146.639,360.125,49,867
3316,49.506,1362.525,150,15874
3317,32.917,766.649,308,1559
3318,117.652,1058.579,85,20530
3319,80.053,635.292,251,1547
3320,106.150,1058.511,260,3291
3321,107.392,617.483,58,1312
3322,91.006,595.581,193,1128
3323,132.275,595.711,53,1525
3324,112.710,561.117,131,2108
3325,132.507,400.245,23,927
3326,40.922,2555.474,353,15077
3327,76.180,966.412,90,3012
3328,75.776,938.527,312,7980
3329,45.951,648.492,173,6175
3330,90.168,2460.053,255,7797
3331,93.260,414.111,12,793
3332,70.950,382.297,58,1208
3333,98.838,399.612,52,766
3334,57.424,613.520,264,1162
3335,57.280,1321.788,367,2318
3336,87.740,729.440,230,1851
3337,107.970,664.317,158,1654
3338,34.160,4299.900,309,12662
3339,93.145,2301.943,0,13751
3340,136.292,922.378,105,4417
3341,56.846,358.747,0,856
3342,56.933,781.183,330,2031
3343,84.099,784.590,187,2597
3344,98.202,1112.004,182,3763
3345,121.553,2013.253,156,8681
3346,67.279,784.390,192,2722
3347,82.943,640.506,148,1526
3348,68.609,425.613,75,1018
3349,87.654,798.892,309,1726
3350,68.638,576.600,167,1970
3351,36.183,564.747,241,1287
3352,57.540,813.848,227,3819
3353,105.138,324.336,75,998
3354,29.016,1046.089,387,2400
3355,110.369,675.241,91,1666
3356,109.560,509.033,182,1123
3357,112.392,510.751,150,1511
3358,60.806,629.655,273,1392
3359,15.028,691.050,408,1021
3360,79.302,820.310,266,1919
3361,111.265,531.222,0,4412
3362,53.638,387.676,129,953
3363,43.466,618.368,284,1151
3364,153.604,1704.513,77,7167
3365,82.047,571.614,110,2977
3366,177.330,449.470,12,1235
3367,143.662,377.357,12,843
3368,43.148,1119.565,203,2641
3369,144.038,797.140,185,2624
3370,23.554,997.454,603,1977
3371,94.532,612.650,109,1465
3372,111.843,1178.613,249,2924
3373,94.532,1316.329,145,3395
3374,159.268,421.699,106,1424
3375,73.955,866.308,29,3781
3376,79.591,624.664,258,1291
3377,87.422,644.072,179,1500
3378,68.638,647.094,209,1253
3379,152.621,858.908,94,4749
3380,55.690,1281.520,220,2468
3381,85.226,1525.350,171,10569
3382,47.714,584.025,277,1199
3383,62.742,320.533,72,1019
3384,75.574,643.987,128,2070
3385,123.692,2947.554,129,12738
3386,73.175,713.306,273,2463
3387,65.863,878.692,277,2884
3388,157.794,1394.463,198,5281
3389,145.945,3080.149,274,13957
3390,62.424,924.722,351,4510
3391,19.045,619.200,293,1134
3392,89.532,923.936,144,3119
3393,34.680,658.784,282,1108
3394,48.957,501.862,120,1153
3395,41.154,359.872,165,666
3396,96.931,758.277,205,2602
3397,51.037,560.394,240,1075
3398,109.820,797.851,243,1639
3399,60.574,685.462,0,1578
3400,53.638,579.592,0,1385
3401,152.476,593.828,115,1624
3402,146.090,372.040,16,1022
3403,143.171,694.215,238,2995
3404,65.776,838.225,200,2143
3405,81.960,662.214,251,1577
3406,89.966,1230.142,168,6060
3407,114.473,348.900,108,777
3408,126.842,755.697,185,2180
3409,85.978,930.840,0,3466
3410,60.546,377.102,72,1387
3411,68.724,656.976,209,1413
3412,91.989,541.029,78,1584
3413,113.288,758.017,167,1875
3414,150.338,461.542,68,1192
3415,116.929,895.488,188,3574
3416,66.094,626.359,238,1268
3417,144.298,501.056,99,1124
3418,65.170,727.336,199,1530
3419,105.572,620.558,131,1642
3420,83.955,321.747,85,730
3421,189.729,416.888,0,1307
3422,118.259,2599.061,349,9145
3423,84.619,978.527,287,2781
3424,67.221,455.831,70,2066
3425,139.760,1292.576,37,9994
3426,89.446,750.437,231,2339
3427,26.530,586.890,296,1257
3428,76.383,624.335,41,1848
3429,96.497,731.739,227,1686
3430,167.591,476.184,151,1104
3431,129.212,1279.197,145,8703
3432,109.502,1360.300,219,3287
3433,83.232,613.711,212,1335
3434,91.555,532.176,97,2230
3435,116.496,805.366,210,1655
3436,129.212,356.568,120,868
3437,26.415,698.642,349,1366
3438,87.047,722.427,250,1613
3439,71.759,2387.098,614,5438
3440,75.920,683.380,216,1285
3441,56.124,668.686,193,1217
3442,93.029,414.014,112,1369
3443,96.064,592.353,184,1481
3444,58.667,748.026,242,1666
3445,74.851,539.198,234,1254
3446,72.077,766.900,216,2670
3447,128.172,621.308,0,1876
3448,155.569,485.761,144,1367
3449,83.232,619.062,160,1405
3450,92.538,525.937,117,3131
3451,116.987,412.938,84,1247
3452,62.655,950.883,310,2122
3453,79.417,432.041,42,1555
3454,130.917,489.700,116,1208
3455,126.553,837.040,82,3484
3456,86.093,673.251,276,1578
3457,65.285,2100.793,230,9342
3458,100.774,686.774,227,1918
3459,119.964,331.952,67,946
3460,133.634,1373.673,367,3711
3461,81.903,2615.078,241,10882
3462,102.537,485.438,85,1767
3463,97.740,424.549,66,1318
3464,131.264,361.759,83,895
3465,140.714,739.553,167,6026
3466,73.175,762.283,293,1493
3467,62.626,443.315,105,1088
3468,111.872,613.895,134,4844
3469,93.520,2372.054,378,11468
3470,55.401,767.644,315,1721
3471,71.123,531.334,193,1107
3472,103.635,3215.095,260,12854
3473,53.581,792.798,259,1811
3474,132.246,552.534,161,1162
3475,89.850,664.088,262,1262
3476,161.233,1866.105,153,10329
3477,55.517,1720.131,198,5317
3478,116.294,899.738,245,3310
3479,59.968,472.133,111,1253
3480,127.449,545.677,76,1294
3481,108.462,401.547,100,843
3482,85.602,634.560,208,1360
3483,86.064,377.001,99,1212
3484,67.164,660.339,186,1657
3485,75.689,377.893,81,1277
3486,116.727,828.219,253,2464
3487,161.291,465.067,103,976
3488,80.140,423.235,162,1024
3489,77.423,678.636,272,1505
3490,68.782,671.388,270,1461
3491,82.018,674.279,129,1612
3492,73.030,648.839,229,1386
3493,183.313,418.981,78,1053
3494,100.110,2135.959,211,9134
3495,45.344,352.151,54,1450
3496,74.880,1093.129,76,13130
3497,82.394,1781.080,309,3863
3498,63.089,672.729,256,1320
3499,45.662,607.801,223,1076
3500,98.809,326.997,111,765
3501,73.637,522.375,177,1038
3502,64.447,396.156,103,784
3503,36.848,680.902,288,1262
3504,39.333,450.555,135,1286
3505,43.292,509.093,212,967
3506,106.959,647.490,171,1416
3507,89.706,413.202,84,1215
3508,33.380,848.092,359,1593
3509,70.343,665.075,164,1597
3510,152.014,428.176,78,2883
3511,31.039,742.894,330,1622
3512,74.649,3038.957,305,10494
3513,67.568,1308.432,267,6295
3514,95.283,416.665,55,831
3515,51.298,366.056,149,787
3516,49.246,3936.133,370,11276
3517,85.891,378.563,89,875
3518,147.419,369.398,102,825
3519,63.551,628.185,248,1491
3520,119.617,2659.120,154,11651
3521,89.330,777.562,121,2329
3522,163.054,1367.636,247,3311
3523,134.732,839.020,72,2181
3524,67.828,647.467,216,1417
3525,140.165,504.261,81,1091
3526,84.706,665.990,247,1500
3527,173.805,2491.621,201,8558
3528,62.222,427.742,98,1403
3529,88.290,644.108,235,1677
3530,28.033,553.476,216,1199
3531,127.102,775.751,156,3092
