 ,Area,Mean,Min,Max
534,107.913,1463.711,0,22953
535,28.264,5454.561,223,28993
536,81.643,1289.250,0,5707
537,73.551,2640.826,225,16536
538,69.476,592.857,80,6529
539,59.736,2042.918,122,11968
540,85.428,1955.694,121,8878
541,61.991,222.750,55,524
542,148.084,565.892,11,6382
543,78.377,739.465,150,8831
544,151.667,530.068,0,6946
545,125.282,1158.648,84,7021
546,50.402,262.076,0,938
547,35.663,2653.808,160,14062
548,75.689,838.166,91,7652
549,156.407,698.939,49,6787
550,69.071,2528.498,91,11412
551,141.234,514.851,77,2905
552,58.262,878.029,48,3580
553,141.870,1722.789,107,14299
554,36.154,1107.131,142,9808
555,100.977,2319.854,62,8034
556,41.356,548.191,44,2774
557,84.417,1492.880,146,6405
558,89.243,532.922,32,3138
559,117.334,870.463,80,7099
560,66.152,2831.049,170,21511
561,78.579,612.335,80,4290
562,91.873,289.728,31,3212
563,73.926,232.450,0,506
564,122.016,353.209,33,2338
565,133.431,1501.368,92,26033
566,130.455,297.815,61,1487
567,138.604,603.916,21,3062
568,104.040,1783.028,135,11261
569,157.967,2143.312,158,11434
570,132.304,2230.457,95,14548
571,141.437,1944.664,129,14462
572,132.304,746.785,1,7706
573,67.395,959.618,62,6473
574,98.289,850.587,80,8878
575,132.738,2283.895,100,17881
576,133.923,677.205,37,5866
577,57.887,1420.118,54,6965
578,128.865,942.394,68,8460
579,72.886,629.050,56,4602
580,165.048,2251.255,176,14899
581,116.698,1193.278,21,5427
582,97.422,1979.193,93,9741
583,76.152,1315.199,82,10086
584,54.737,1059.276,73,6145
585,71.470,344.574,65,4244
586,52.396,834.946,49,3467
587,139.182,1469.104,95,10750
588,29.102,1302.103,58,6000
589,165.366,1057.126,88,12564
590,30.490,215.469,38,546
591,62.193,848.909,50,4923
592,48.379,1281.214,9,9687
593,102.768,1292.383,84,10442
594,61.124,1592.801,100,7384
595,131.842,489.097,0,2148
596,50.315,452.975,72,5686
597,118.172,673.819,94,7617
598,185.162,336.410,53,3776
599,68.580,2667.102,155,9339
600,72.886,1516.132,137,10276
601,82.192,1124.537,98,7719
602,104.647,1681.125,123,15065
603,121.525,1015.341,98,5527
604,113.982,2272.290,87,14962
605,77.250,2665.617,207,13157
606,133.663,1651.539,88,13138
607,25.605,1446.238,64,5869
608,77.799,1288.714,73,17428
609,108.346,1223.128,96,7689
610,165.684,1218.354,124,5705
611,90.255,1990.274,111,10353
612,90.775,850.847,31,3112
613,147.419,1279.569,79,7134
614,59.736,840.195,134,2782
615,93.665,2073.779,116,7366
616,94.965,793.250,113,2977
617,83.694,1534.576,88,7323
618,65.227,231.841,50,552
619,141.090,1498.900,40,12821
620,77.394,254.663,68,1114
621,169.903,535.586,62,6346
622,75.689,987.196,67,6397
623,163.805,1544.208,98,9567
624,86.440,1880.377,194,9194
