 ,Area,Mean,Min,Max
9866,139.789,1714.643,1224,7220
9867,57.482,2515.729,1384,9373
9868,71.152,1878.879,1154,6479
9869,59.476,1580.862,1280,2065
9870,90.948,1452.609,1163,2643
9871,42.107,1201.290,966,1460
9872,141.726,1772.934,1045,5603
9873,50.488,1693.386,1375,2027
9874,86.209,2439.940,1052,11007
9875,81.065,1362.507,988,5309
9876,112.392,1552.378,1279,2214
9877,83.608,2019.306,1256,5840
9878,131.611,1453.669,1097,3221
9879,159.384,2303.262,1343,9139
9880,89.214,1822.891,1345,4604
9881,89.532,1638.737,1248,2034
9882,158.112,2416.795,1395,7374
9883,87.943,1513.611,1065,3093
9884,86.238,1611.877,1043,7585
9885,96.150,4092.181,1355,19728
9886,90.948,1983.244,1441,4802
9887,115.022,1585.642,1291,2046
9888,128.923,4072.049,1273,17170
9889,133.605,1625.248,1090,2966
9890,71.585,3733.600,1356,9304
9891,31.559,1503.433,1171,2203
9892,69.013,1547.831,1249,2010
9893,103.491,1638.142,1261,2067
9894,146.090,1574.731,1140,3820
9895,31.125,1712.884,1341,2165
9896,60.863,1365.989,1062,1746
9897,79.735,1461.363,1115,1721
9898,103.086,1677.617,1248,2238
9899,193.168,1569.161,1281,2407
9900,40.922,1483.301,1226,1864
9901,124.154,1552.128,1211,2073
9902,125.715,1682.158,1195,2727
9903,55.430,1668.078,1338,2788
9904,94.416,1507.742,1133,2052
9905,19.045,1558.490,1313,1899
9906,44.593,1936.102,1313,3075
9907,35.894,1641.617,1128,2319
9908,73.001,1875.864,908,6103
9909,46.702,1643.813,1305,2619
9910,118.346,1760.446,977,4527
9911,70.111,1356.416,1038,1647
9912,89.821,1453.493,1195,2560
9913,65.054,1688.870,1281,2120
9914,98.694,9699.981,1248,60889
9915,127.738,1507.316,1250,2251
9916,95.283,1498.276,1189,1975
9917,105.341,1476.115,1050,3637
9918,205.306,4101.665,1101,34804
9919,103.635,1796.011,848,3941
9920,92.047,1409.326,748,2009
9921,96.584,1433.329,1120,1934
9922,156.783,1487.865,1049,2091
9923,18.063,1489.722,1311,1721
9924,84.359,1619.769,1209,2229
9925,79.215,1558.667,1154,3006
9926,68.955,1993.363,1325,3792
9927,106.843,2148.550,1299,5854
9928,135.397,1644.474,1271,3516
9929,38.582,1577.314,1259,2474
9930,63.060,3486.856,1448,11767
9931,59.072,1540.175,1182,2533
9932,116.091,3939.309,1982,10133
9933,72.308,2168.864,1142,4846
9934,46.269,1551.744,1035,4724
9935,105.716,1272.553,974,1582
9936,75.140,1563.917,529,2138
9937,115.398,3891.874,1254,30111
9938,33.119,1442.333,799,4417
9939,91.237,1495.314,1151,2355
9940,111.554,1518.480,1060,4876
9941,95.977,1631.863,1144,2879
9942,57.338,1554.572,657,3461
9943,79.475,1418.695,1217,2162
9944,49.130,2323.866,1303,8432
9945,55.633,1511.395,1204,1886
9946,104.416,1571.305,1223,3187
9947,75.631,1380.456,1074,1739
9948,129.096,1631.144,1274,2139
9949,87.480,1371.609,1070,1801
9950,130.137,1901.793,1042,3697
9951,94.590,1649.955,1282,2259
9952,79.533,3259.470,1032,14220
9953,116.236,1747.327,1294,2699
9954,78.319,1589.631,1163,4345
9955,60.574,1322.155,733,1851
9956,71.903,1569.467,1295,2393
9957,59.823,1717.220,1187,6264
9958,165.395,1555.298,1315,2137
9959,79.880,3637.756,1329,10371
9960,72.944,1808.954,1357,2882
9961,70.400,1542.979,1298,1995
9962,56.442,1347.950,1046,1726
9963,12.340,1687.878,1384,2260
9964,48.928,1601.727,1281,2741
9965,33.813,1580.244,1324,1989
9966,46.385,3391.550,1456,20679
9967,137.448,1673.903,1109,8432
9968,59.476,1456.224,1029,2497
9969,100.832,2892.281,1184,8448
9970,66.181,2057.848,1340,4367
9971,86.642,1841.192,1232,9036
9972,64.042,1576.210,1189,1995
9973,61.008,1453.881,1188,1865
9974,121.496,1701.762,1277,2200
9975,107.190,1541.789,1258,2871
9976,73.493,1588.891,1218,2367
9977,101.555,1576.501,1278,2460
9978,62.626,1801.237,1386,3313
9979,26.704,1816.892,1399,2933
9980,79.331,3611.844,1100,14973
9981,103.202,1850.462,1138,6499
9982,41.703,1643.537,1291,2125
9983,126.611,1579.765,1248,2723
9984,82.163,1948.533,1365,15451
9985,62.915,1399.025,1062,1730
9986,39.102,1441.663,1170,1711
9987,118.837,1928.314,1199,5061
9988,126.091,1718.329,1382,2915
9989,79.128,1523.252,536,2046
9990,76.325,1724.380,1292,2881
9991,104.965,1411.179,1109,2096
9992,92.856,1660.265,84,2765
9993,94.792,1848.065,1190,4287
9994,192.676,1523.469,1215,2255
9995,104.589,1664.970,1211,2852
9996,106.179,1701.559,1321,2619
9997,53.927,1593.913,1080,2210
9998,99.069,1675.977,1029,3849
9999,22.889,1653.414,1396,1919
10000,144.442,2479.668,1070,17791
10001,53.176,1295.862,1014,1664
10002,94.041,1449.668,1116,1939
10003,74.071,1544.677,1171,2215
10004,94.908,1851.164,1246,3943
10005,106.843,1990.317,1336,6127
10006,67.973,1769.180,1020,7927
10007,102.537,1419.386,179,1895
10008,66.528,1433.422,1135,1805
10009,71.932,1463.903,977,2219
10010,100.514,3161.209,1350,19953
10011,135.628,1706.203,1194,7147
10012,79.128,1390.041,1092,1793
10013,102.017,1648.558,510,2579
10014,36.559,1447.858,1188,1770
10015,108.982,4528.347,1403,35312
10016,102.104,1570.522,206,4835
10017,56.008,1757.363,1341,2485
10018,46.991,1567.074,1319,2032
10019,38.321,1334.522,733,1871
10020,29.709,1449.464,1187,2060
10021,66.037,1473.653,1167,2010
10022,97.740,1980.650,1051,8069
10023,115.311,1541.964,1162,3530
10024,146.668,1409.564,1106,1949
10025,75.863,1644.435,1232,4235
10026,50.691,1526.349,980,2521
10027,110.976,1619.286,944,2305
10028,124.588,1632.399,1194,4309
10029,96.382,1542.445,1216,1917
10030,149.875,1819.463,973,7687
10031,100.139,1484.369,1102,1867
10032,81.874,1675.582,1198,2635
10033,116.323,1440.862,1090,2875
10034,105.543,1942.515,1387,3736
10035,62.019,1501.868,1255,2004
10036,87.422,1534.229,1185,2067
10037,53.667,1497.900,1275,2205
10038,114.502,1535.212,1218,2536
10039,83.434,1553.565,1279,1996
10040,75.834,3695.355,1268,16461
10041,137.246,4265.075,1121,22571
10042,128.807,1248.094,373,1617
10043,67.337,1592.551,1330,2423
10044,92.827,1670.154,1284,3829
10045,95.428,1407.644,294,1947
